id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
20,2.39,4.12,3.37,2.88,3.8,2.8,1.16,2.7,4.8,2.29,3.83,3.039,3.0435000000000003,3.08,3.0595000000000008,2.771,2.8965,2.979,2.9825,3.206,3.0465,3.09,3.0555000000000003,2.9130000000000003,3.1055000000000006,2.93,3.0710000000000006,3.206,3.1870000000000003,2.847,3.0475,Ing Ambiental_6_3,3.206
21,1.59,1.82,2.17,2.08,4.15,2.4,4.81,1.66,2.93,2.91,2.42,2.375,2.382,2.524,2.4835000000000003,2.592,2.5285,2.669,2.392,2.3355,2.369,2.351,2.39,2.2755,2.369,2.5540000000000003,2.5384999999999995,2.3355,2.4130000000000003,2.2015,2.484,Psicología_6_3,2.669
22,1.42,3.0,1.82,1.28,2.0,3.74,3.87,2.1,1.87,2.15,1.96,2.2060000000000004,2.3305,2.5655,2.4495000000000005,2.63,2.2305,2.5455,2.101,2.418,2.351,2.169,2.31,2.195,2.4165,2.2165,2.2705,2.418,2.563,2.1135,2.33,Derecho_6_3,2.63
23,2.16,4.22,2.58,2.78,1.54,4.22,3.93,1.38,2.12,4.09,1.64,2.8255,3.1325,3.396,3.293,3.2419999999999995,3.0405,3.1795,2.983,3.281,3.138,2.7444999999999995,3.208,2.912,3.2045,3.1005000000000003,2.922,3.281,3.3550000000000004,2.6735,2.9075,Medicina_6_3,3.396
24,4.39,3.5,3.18,3.41,1.39,1.91,4.81,3.36,2.92,3.11,2.27,3.3055,3.253,3.227,3.351,3.1665,3.32,3.2685000000000004,3.25,3.2795,3.3265,3.2355,3.329,3.422,3.2575000000000003,3.3110000000000004,3.2875,3.2795,3.3805,3.479,3.288,Diseño Gráfico Industrial _6_3,3.479
25,3.46,4.94,2.85,2.95,4.56,3.59,4.22,1.41,2.55,2.91,4.89,2.8120000000000003,3.1125,3.6705,3.664,3.4185000000000003,3.051,3.417,2.9875,3.3905,3.106,2.8155,3.183,3.0965000000000003,3.212,3.123,3.023,3.3905,3.5605,2.9475,3.0875000000000004,Medicina_6_3,3.6705
26,3.42,4.62,4.17,1.88,1.56,1.7,2.75,1.59,3.18,4.44,4.11,3.0145,3.221,3.107,3.193,2.9770000000000003,2.9914999999999994,3.2755,2.948,3.3815,3.3660000000000005,2.856,3.3805000000000005,3.0725,3.3580000000000005,3.1205,3.1575,3.3815,3.3195,2.87,2.983,Ing Ambiental_6_3,3.3815
27,1.33,3.35,2.24,1.45,4.88,1.68,1.61,4.62,4.06,4.93,3.52,3.5730000000000004,3.2715,2.8175,2.8,2.2540000000000004,2.7965,2.7215000000000003,2.7885,3.129,3.648,3.062,3.4895,2.9450000000000003,3.3665000000000003,2.6775,2.832,3.129,3.0185,2.8285,2.624,Ing Electrónica_6_3,3.648
28,2.44,4.68,4.92,4.28,4.3,3.9,3.06,2.24,1.72,2.9,2.14,3.01,3.375,3.774,3.701,3.812,3.4770000000000003,3.5130000000000003,3.5380000000000003,3.5860000000000003,3.2110000000000003,3.275,3.313,3.116,3.395,3.611,3.482,3.5860000000000003,3.5820000000000003,2.971,3.4080000000000004,Derecho_6_3,3.812
29,4.31,3.71,4.56,4.75,2.37,1.08,4.56,3.96,2.59,1.83,1.96,3.3160000000000003,3.258,3.3305,3.492,3.3574999999999995,3.5285,3.3199999999999994,3.5380000000000003,3.3395,3.2135,3.4969999999999994,3.253,3.3995,3.206,3.5585,3.5475,3.3395,3.4335,3.535999999999999,3.4975,Economía-finanzas_6_3,3.5585
30,4.83,2.84,4.63,2.85,3.04,1.48,1.41,3.22,2.92,4.38,3.48,3.3055000000000003,3.285,2.8705000000000003,3.0380000000000003,2.9615,3.208,3.0925,3.28,3.189,3.359,3.2440000000000007,3.3405,3.417,3.2844999999999995,3.2785,3.313,3.189,2.951,3.4585000000000004,3.1780000000000004,Diseño Gráfico Industrial _6_3,3.4585000000000004
31,3.92,1.63,4.25,1.82,4.09,4.93,4.21,4.45,1.3,2.63,2.74,3.0440000000000005,3.0745000000000005,3.0045,2.954,3.877,3.1625000000000005,3.4235,3.043,2.8835,2.96,3.2395,2.8285,3.237,3.0650000000000004,3.1525,3.339,2.8835,2.8315,3.4425,3.4375000000000004,Derecho_6_3,3.877
32,3.85,4.48,1.22,4.04,3.73,1.48,2.25,3.13,1.06,2.18,1.84,2.6695,2.6625,3.0405,3.1590000000000003,2.190500000000001,2.5265,2.2185,2.616,2.845,2.815,2.469,2.8605,2.846,2.6845,2.431,2.1885000000000003,2.845,3.0115000000000003,2.862,2.285,Enfermería_6_3,3.1590000000000003
33,1.89,3.26,4.5,4.28,1.05,1.58,2.1,2.24,3.92,4.35,4.58,3.2755,3.3225,3.019,3.0345000000000004,3.079,3.425,3.2545,3.534,3.319,3.297,3.3085,3.399,3.0005,3.2715,3.538,3.4255000000000004,3.319,3.1445,2.8265,3.1565000000000003,Economía-finanzas_6_3,3.538
34,2.72,1.55,4.28,3.02,3.67,4.77,4.66,2.9,4.59,4.08,3.34,3.508,3.5185000000000004,3.338,3.2355,3.993,3.763500000000001,3.8915,3.6815,3.3245000000000005,3.3415000000000004,3.695,3.3475,3.4310000000000005,3.4450000000000003,3.832500000000001,3.915,3.3245000000000005,3.217,3.4305000000000003,3.8715000000000006,Derecho_6_3,3.993
35,1.01,3.47,1.77,3.1,1.84,3.9,2.28,2.0,2.3,3.02,4.71,2.5540000000000003,2.696,2.8935,2.749,2.78,2.6105,2.701,2.6515,2.792,2.682,2.5055,2.7370000000000005,2.4345000000000003,2.7145,2.599,2.4415,2.792,2.84,2.2605,2.4475,Medicina_6_3,2.8935
36,1.59,2.64,2.09,1.67,4.51,2.99,4.89,1.27,2.3,2.89,2.72,2.2495,2.3935000000000004,2.725,2.655,2.726,2.4375,2.7455000000000003,2.2764999999999995,2.4495,2.396,2.207,2.4160000000000004,2.2510000000000003,2.442,2.4785,2.45,2.4495,2.577,2.1175,2.43,Psicología_6_3,2.7455000000000003
37,4.23,2.51,4.27,1.01,3.88,3.38,1.82,4.53,2.1,1.36,2.65,2.7565,2.7065,2.5545,2.5970000000000004,3.0505,2.5665,2.8520000000000003,2.526,2.6630000000000003,2.6935,2.9150000000000005,2.5175,2.934,2.7815000000000003,2.5535,2.9295000000000004,2.6630000000000003,2.598,3.1785000000000005,3.0285,Diseño Gráfico Industrial _6_3,3.1785000000000005
38,4.35,3.3,3.39,4.66,3.07,3.15,4.95,3.71,1.82,3.33,1.27,3.4545000000000003,3.4845,3.6415000000000006,3.7015,3.6415,3.6855,3.4375,3.671,3.4625,3.4415000000000004,3.5005,3.489,3.636,3.4165,3.6695,3.4830000000000005,3.4625,3.539,3.7075,3.522,Diseño Gráfico Industrial _6_3,3.7075
39,2.52,1.38,2.56,3.0,3.13,2.97,2.73,3.65,3.87,4.94,3.48,3.458,3.245,2.794,2.7715,2.8905,3.242,3.0185000000000004,3.2555,2.9535000000000005,3.317,3.267,3.2845000000000004,3.1790000000000003,3.164,3.1875000000000004,3.1445000000000003,2.9535000000000005,2.7840000000000003,3.1715,3.044,Ing. de Sistemas Afines_6_3,3.458
40,2.83,4.97,1.58,3.78,3.54,3.19,3.81,2.52,3.12,4.81,3.84,3.5055,3.5845,3.8295,3.8115,3.0905,3.3685,3.3045,3.367,3.715,3.772,3.1565,3.835,3.441,3.644,3.3214999999999995,3.064,3.715,3.8345,3.2195,3.0455,Ing Mecánica _6_3,3.835
