id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
20,3.46,2.67,2.42,1.55,1.82,2.18,1.75,2.42,3.14,4.06,2.13,2.8005,2.765,2.471,2.535,2.3045,2.5375,2.5385,2.5275,2.708,2.915,2.5685,2.8715,2.8265,2.821,2.5375,2.5785,2.708,2.605,2.7840000000000003,2.5365,Ing Electrónica_7_1,2.915
21,3.14,2.03,4.65,1.23,4.69,2.81,4.8,3.42,1.6,3.52,4.1,2.895,2.9475000000000007,2.8205,2.837,3.5185,2.9930000000000003,3.381,2.8145,2.8035,2.9615,2.9375,2.852,2.9085000000000005,2.9875000000000007,3.0545,3.2390000000000003,2.8035,2.7365,2.959,3.128,Derecho_7_1,3.5185
22,4.44,3.09,3.7,4.48,3.56,4.09,4.96,3.58,3.82,4.88,3.79,4.060499999999999,4.0555,3.997,4.0145,4.1285,4.2045,4.091,4.180500000000001,3.9415,4.0195,4.0375000000000005,4.064500000000001,4.138,3.986,4.2105,4.0735,3.9415,3.915,4.140500000000001,4.071000000000001,Economía-finanzas_7_1,4.2105
23,4.26,2.6,1.48,4.07,2.18,1.94,1.69,3.82,2.71,1.64,3.22,2.825,2.6085,2.607,2.7230000000000003,2.2925,2.641,2.3040000000000003,2.76,2.5955,2.637,2.7885,2.6495,2.9615,2.535,2.524,2.4355,2.5955,2.654,3.1535,2.5895,Diseño Gráfico Industrial _7_1,3.1535
24,1.93,1.56,2.37,2.52,4.58,3.43,1.31,3.37,1.73,2.49,1.43,2.4600000000000004,2.4045000000000005,2.3615000000000004,2.2865,2.4375,2.3915,2.2255,2.452,2.2675,2.3595,2.499,2.317,2.373,2.3565000000000005,2.3415000000000004,2.3385,2.2675,2.168,2.4355,2.3635,Marketing Digital_7_1,2.499
25,1.68,1.31,1.82,4.98,2.29,4.93,3.88,3.56,3.49,3.81,1.08,3.42,3.2925,3.225,3.0625,3.3395,3.576,3.1115,3.631,3.055,3.140000000000001,3.473,3.2110000000000003,3.1975,3.109,3.489,3.244,3.055,3.0330000000000004,3.2035,3.293,Contaduría_7_1,3.631
26,3.2,1.83,1.12,2.5,1.13,1.07,2.02,4.76,4.38,4.16,3.69,3.4825,2.9885,2.3405000000000005,2.447,1.9825,2.7665,2.432,2.7905,2.7255000000000003,3.2915,3.0275,3.1785,3.1130000000000004,2.955,2.5845,2.6395,2.7255000000000003,2.654,3.2115,2.5890000000000004,Ing. de Sistemas Afines_7_1,3.4825
27,4.22,3.77,2.42,1.94,3.67,4.53,4.19,4.56,2.02,3.41,3.81,3.464,3.443,3.5175,3.5020000000000007,3.5485,3.192,3.4385000000000003,3.0795,3.4214999999999995,3.5855,3.272,3.4545,3.596,3.5345,3.085,3.1705,3.4214999999999995,3.5280000000000005,3.676,3.3165,Diseño Gráfico Industrial _7_1,3.676
28,3.76,1.24,2.28,1.64,3.13,2.08,3.16,3.29,3.38,3.71,2.71,2.9235,2.7055,2.3470000000000004,2.431,2.4635,2.6674999999999995,2.645,2.5915,2.4795000000000003,2.8175,2.74,2.7350000000000003,2.9080000000000004,2.6855,2.617,2.715,2.4795000000000003,2.4,3.013,2.7075000000000005,Diseño Gráfico Industrial _7_1,3.013
29,2.7,4.87,4.8,1.63,2.65,1.65,2.76,4.68,4.21,4.36,1.78,3.919,3.8065,3.3735,3.426,3.109,3.4085,3.5050000000000003,3.3520000000000003,3.8415,4.098,3.6495,3.9455,3.51,3.9685,3.4145000000000003,3.718,3.8415,3.765,3.4175000000000004,3.4775,Ing Electrónica_7_1,4.098
30,2.27,2.2,2.79,4.31,1.53,2.55,4.43,1.77,1.22,3.13,1.6,2.5045,2.6435,2.814,2.8000000000000003,2.979,2.9705,2.7575,2.9645,2.6185,2.516,2.615,2.643,2.5780000000000003,2.538,3.0215,2.7230000000000003,2.6185,2.6540000000000004,2.5135,2.668,Economía-finanzas_7_1,3.0215
31,3.93,2.37,3.63,2.05,3.17,3.35,3.25,3.56,2.48,1.61,3.97,2.734,2.7215000000000007,2.7270000000000003,2.756,3.2095,2.775,3.0375,2.7149999999999994,2.7,2.647,2.9095,2.5715000000000003,2.9305,2.7375000000000007,2.7785,2.9765,2.7,2.719,3.1060000000000003,3.0785,Derecho_7_1,3.2095
32,3.16,3.39,1.15,4.04,5.0,1.38,3.82,2.65,4.92,3.24,3.93,3.2670000000000003,3.052,3.2105,3.2995,2.428,3.071,2.854,3.082,3.0965,3.1875000000000004,3.027,3.257,3.137,3.0195000000000003,2.996,2.8660000000000005,3.0965,3.2375,3.096,2.8735,Enfermería_7_1,3.2995
33,1.62,2.17,2.51,1.41,2.35,3.25,3.45,2.51,1.55,2.92,2.62,2.3435,2.4115,2.4055,2.324,2.6905,2.362,2.5790000000000006,2.26,2.357,2.433,2.3015,2.378,2.2745,2.4495,2.362,2.4035,2.357,2.3664999999999994,2.2265,2.3755,Derecho_7_1,2.6905
34,1.41,1.43,3.4,1.7,4.26,4.88,4.8,1.67,2.52,1.24,1.78,2.0810000000000004,2.2735000000000003,2.6115,2.438,3.336499999999999,2.5649999999999995,2.979,2.41,2.271,1.9915,2.471,1.993,2.1815,2.26,2.6514999999999995,2.799,2.271,2.3505000000000003,2.2020000000000004,2.8814999999999995,Derecho_7_1,3.336499999999999
35,2.65,2.82,1.17,3.97,3.76,3.03,2.78,2.05,1.47,3.84,1.98,2.6615,2.734,2.972,2.9530000000000003,2.531,2.752,2.451,2.8115,2.7215,2.761,2.501,2.857,2.74,2.6765,2.708,2.3535,2.7215,2.7509999999999994,2.6419999999999995,2.387,Medicina_7_1,2.972
36,4.89,2.27,4.64,1.33,3.41,4.11,1.63,3.65,2.51,1.03,2.36,2.6185,2.679,2.6045000000000003,2.6435000000000004,3.2749999999999995,2.6645,2.9815,2.6495,2.672,2.5225,2.9555,2.4064999999999994,3.0155,2.726,2.714,3.0695,2.672,2.5835,3.2775000000000003,3.236,Diseño Gráfico Industrial _7_1,3.2775000000000003
37,4.96,4.53,4.86,3.79,2.35,2.26,2.6,3.11,2.21,1.18,2.48,2.911,3.072,3.2925,3.4275000000000007,3.3620000000000005,3.1565,3.2100000000000004,3.216,3.3105,2.9675,3.1995,3.0015,3.2875,3.109,3.244,3.315,3.3105,3.365,3.4054999999999995,3.374000000000001,Enfermería_7_1,3.4275000000000007
38,2.76,2.26,3.34,4.54,2.1,2.78,4.0,1.93,2.35,3.42,3.97,2.843,2.9515,3.029,3.028,3.301,3.279,3.148,3.306,2.91,2.7990000000000004,2.9915,2.9295,2.9145,2.8375,3.3494999999999995,3.1055,2.91,2.885,2.865,3.0445,Economía-finanzas_7_1,3.3494999999999995
39,4.67,4.57,1.49,3.9,1.33,4.64,2.82,2.54,3.62,2.51,4.77,3.208,3.308,3.639,3.6405,3.2985,3.204,3.281,3.2580000000000005,3.5125,3.2875,3.1775,3.3555,3.58,3.3415,3.1515000000000004,3.0185,3.5125,3.682,3.5865,3.2840000000000007,Biología y Biotecnología _7_1,3.682
40,4.61,3.64,3.74,3.58,2.55,1.15,3.82,2.62,4.01,4.51,2.36,3.5465,3.5105000000000004,3.329,3.502,3.0405,3.526,3.3680000000000003,3.514,3.518,3.6255,3.393,3.6735,3.6075,3.5135000000000005,3.582,3.517,3.518,3.478500000000001,3.5615,3.3925000000000005,Ing Mecánica _7_1,3.6735
