id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
11,3.48,4.89,1.61,4.18,2.37,3.84,2.77,1.14,1.24,2.76,2.46,2.515,2.856,3.4704999999999995,3.4525,2.932499999999999,2.809,2.7655000000000003,2.8795,3.15,2.814,2.4994999999999994,2.966,2.915,2.8915,2.8325000000000005,2.4759999999999995,3.15,3.3145,2.7635,2.6235,Medicina_11_1,3.4704999999999995
12,1.74,4.67,2.38,1.05,1.6,3.47,2.01,2.79,2.82,2.25,1.82,2.6225,2.7285000000000004,2.838,2.7515,2.5325,2.334,2.6420000000000003,2.286,2.9435,2.869,2.4885,2.782,2.5245,2.9095000000000004,2.3135,2.4955000000000003,2.9435,3.0460000000000003,2.405,2.5245,Biología y Biotecnología _11_1,3.0460000000000003
13,4.24,2.23,4.06,4.08,2.61,1.49,3.06,2.98,4.59,1.85,3.66,3.077,2.9385000000000003,2.8080000000000003,2.9455,3.0024999999999995,3.238,3.1095,3.289,2.92,2.81,3.316,2.865,3.1675000000000004,2.846,3.292,3.373,2.92,2.889,3.3245000000000005,3.364,Finanzas RelacionesInte_11_1,3.373
14,2.64,4.92,3.82,2.99,4.37,1.59,3.01,3.89,2.47,3.8,3.26,3.447,3.4510000000000005,3.4575000000000005,3.51,3.0285,3.2149999999999994,3.212,3.214,3.5585,3.6615,3.2375,3.6165,3.22,3.5475000000000003,3.2115,3.2315,3.5585,3.5740000000000007,3.1105,3.062,Ing Electrónica_11_1,3.6615
15,3.59,1.11,2.68,1.67,3.42,4.89,4.37,2.15,1.65,3.11,1.45,2.4615,2.5980000000000003,2.684,2.619,3.2855,2.7435,2.955,2.6085,2.4460000000000006,2.4545000000000003,2.5835000000000004,2.4305000000000003,2.7915,2.5700000000000003,2.77,2.7715,2.4460000000000006,2.4305,2.8675,2.906,Derecho_11_1,3.2855
16,1.15,1.6,2.24,3.54,2.65,3.33,3.52,4.75,4.78,2.23,1.1,3.3765,3.0210000000000004,2.784,2.675,2.816,3.1540000000000004,2.8635,3.155,2.832,2.9945000000000004,3.4035,2.9340000000000006,2.89,2.9240000000000004,3.0285,3.1515,2.832,2.8645,2.9935,3.152,Marketing Digital_11_1,3.4035
17,4.72,1.02,3.43,3.81,3.5,1.68,4.14,1.55,2.42,2.49,4.13,2.43,2.4605,2.5225000000000004,2.6745,2.975,2.9159999999999995,2.8625000000000003,2.8995,2.3605,2.2675,2.67,2.3805,2.8215,2.321,3.01,2.8745000000000003,2.3605,2.3225,2.9595,2.8985000000000003,Economía-finanzas_11_1,3.01
18,1.98,3.81,1.83,1.01,4.92,4.91,3.51,2.12,2.51,3.47,1.87,2.694,2.884,3.2065,3.06,2.975,2.5915,2.957,2.4665,2.9855,2.9665000000000004,2.5295,2.9110000000000005,2.7255000000000003,3.024,2.577,2.6255,2.9855,3.0865,2.5665,2.7050000000000005,Medicina_11_1,3.2065
19,1.09,3.53,1.87,1.83,1.92,2.22,3.8,4.36,4.4,2.32,1.8,3.1990000000000003,2.924,2.784,2.7275,2.4305,2.7035,2.756,2.605,2.943,3.1385,2.9620000000000006,3.012,2.7015,3.009,2.579,2.811500000000001,2.943,3.1,2.6815,2.7675,Ing. de Sistemas Afines_11_1,3.1990000000000003
20,1.82,1.4,3.37,3.9,4.2,2.5,3.69,3.98,1.02,4.11,2.82,3.069,2.9835,2.8095000000000003,2.7755,3.1175,3.1820000000000004,2.8815,3.1925,2.7190000000000003,2.9695,3.0460000000000003,2.9655,2.8125,2.8585,3.1514999999999995,2.9745000000000004,2.7190000000000003,2.5995,2.827,2.8165000000000004,Contaduría_11_1,3.1925
21,4.75,4.57,2.18,1.78,3.95,4.59,3.98,1.39,1.75,1.94,4.52,2.408,2.7485,3.3910000000000005,3.399,3.326,2.611,3.1695,2.501,3.039,2.716,2.4525,2.7355,3.0264999999999995,2.888,2.6505,2.6415,3.039,3.2604999999999995,3.008,2.9025,Enfermería_11_1,3.399
22,3.28,3.68,4.18,1.09,2.84,4.69,3.07,3.39,4.68,1.72,4.49,3.1315,3.186,3.1845000000000003,3.1140000000000003,3.615,3.034,3.6205,2.935,3.2985,3.1275000000000004,3.313,3.0125,3.199,3.3155,3.0735,3.491,3.2985,3.341,3.2625,3.5945,Psicología_11_1,3.6205
23,4.72,4.44,3.72,3.12,3.8,3.25,1.84,4.05,4.24,2.44,4.06,3.5690000000000004,3.5225,3.5200000000000005,3.5935000000000006,3.316,3.3440000000000003,3.417,3.4080000000000004,3.642,3.5645,3.591,3.518,3.7005,3.5885,3.327500000000001,3.4940000000000007,3.642,3.648000000000001,3.795,3.5845,Diseño Gráfico Industrial _11_1,3.795
24,1.25,1.21,2.01,4.57,3.35,3.66,4.3,2.15,1.45,4.6,3.91,2.814,2.8705,2.9375,2.817,3.1755,3.1845,2.916,3.198,2.6540000000000004,2.7565,2.7985,2.8775000000000004,2.6670000000000003,2.7025,3.1775,2.771,2.6540000000000004,2.599,2.5465,2.686,Contaduría_11_1,3.198
25,3.74,3.53,4.98,3.14,4.82,1.54,2.74,4.95,3.24,1.94,4.74,3.4285,3.274,3.139,3.249,3.3000000000000003,3.2765,3.3375000000000004,3.2965000000000004,3.2825,3.312,3.5425000000000004,3.2215000000000003,3.3125000000000004,3.2935,3.278,3.5255,3.2825,3.25,3.4735000000000005,3.4435,Marketing Digital_11_1,3.5425000000000004
26,1.15,3.61,3.52,3.74,2.47,3.43,2.7,2.12,3.71,3.69,3.39,3.0995000000000004,3.23,3.2654999999999994,3.1514999999999995,3.2145,3.2635000000000005,3.2445000000000004,3.315500000000001,3.300500000000001,3.1665,3.1545,3.2475,2.8615,3.2235,3.3335000000000004,3.2425,3.300500000000001,3.2555000000000005,2.66,3.1110000000000007,Economía-finanzas_11_1,3.3335000000000004
27,1.05,1.32,1.64,4.24,2.84,1.83,4.58,1.23,3.17,1.36,3.81,2.0660000000000003,2.024,2.331,2.2920000000000003,2.4170000000000003,2.4975000000000005,2.3910000000000005,2.4805000000000006,2.0265,1.834,2.27,1.9845,1.9655,1.878,2.5180000000000007,2.328,2.0265,2.1715,1.9455,2.322,Economía-finanzas_11_1,2.5180000000000007
28,2.11,1.27,4.54,2.19,1.75,3.7,1.81,3.76,1.98,3.97,3.39,2.9850000000000003,2.9855,2.486,2.4065000000000003,3.275500000000001,3.0085,3.029000000000001,3.0275,2.726,2.914,3.085,2.8355,2.813,2.9395,3.0475,3.144,2.726,2.4545000000000003,2.8445,3.0090000000000003,Derecho_11_1,3.275500000000001
29,1.79,4.01,3.99,2.22,3.63,2.82,3.45,3.44,4.4,3.23,3.86,3.3915,3.3685,3.289,3.2375000000000003,3.2585000000000006,3.228,3.468,3.1665000000000005,3.436,3.4510000000000005,3.3470000000000004,3.39,3.0755000000000003,3.458,3.2555000000000005,3.4635,3.436,3.4479999999999995,2.975,3.3330000000000006,Psicología_11_1,3.468
30,1.24,4.56,2.57,4.99,3.38,1.69,2.34,4.86,1.4,2.83,1.63,3.338,3.2230000000000008,3.3315,3.309,2.6710000000000003,3.1270000000000007,2.6335,3.2595000000000005,3.2945000000000007,3.373,3.175,3.3795,2.9110000000000005,3.2015,3.0125,2.8135,3.2945000000000007,3.3695000000000004,2.8465000000000003,2.6900000000000004,Ing Mecánica _11_1,3.3795
31,1.53,4.96,2.55,2.88,2.49,4.04,3.1,1.31,1.56,4.64,3.88,2.8345,3.2030000000000003,3.524,3.3985,3.2165,2.9800000000000004,3.177,2.9690000000000003,3.4015000000000004,3.2749999999999995,2.658,3.3535000000000004,2.825,3.3070000000000004,3.042,2.793,3.4015000000000004,3.4450000000000003,2.487,2.7120000000000006,Medicina_11_1,3.524
32,1.92,2.14,4.97,1.33,2.53,1.65,4.95,2.21,1.47,1.56,1.79,2.1065,2.25,2.2880000000000003,2.3015000000000003,3.0115000000000003,2.4765,2.8635,2.2955,2.2755,2.148,2.379,2.104,2.1045,2.2905,2.6145,2.8360000000000003,2.2755,2.3035,2.126,2.688,Derecho_11_1,3.0115000000000003
33,1.68,4.39,3.93,1.4,4.15,4.23,3.19,3.74,2.64,3.87,1.56,3.3355,3.457,3.455,3.3275,3.4205,3.1335,3.4080000000000004,3.044,3.5155000000000003,3.5790000000000006,3.2165,3.4620000000000006,3.0995,3.606500000000001,3.143,3.325,3.5155000000000003,3.5045,2.9575,3.2305,Educación(STEM)_11_1,3.606500000000001
34,4.06,2.39,1.24,3.21,1.71,2.45,1.17,2.78,2.03,4.86,4.81,2.9775,2.902,2.6405000000000003,2.7210000000000005,2.364,2.7225,2.462,2.8245,2.7590000000000003,3.0585,2.64,3.08,3.0865,2.861,2.6455,2.3840000000000003,2.7590000000000003,2.632,3.066,2.4045,Arquitectura_11_1,3.0865
35,2.46,4.76,2.77,2.35,3.21,1.79,3.41,1.96,3.58,3.69,1.21,2.9975,3.0885,3.22,3.2535,2.5905,2.874,2.936,2.821,3.2820000000000005,3.2635,2.7765000000000004,3.283,2.8965000000000005,3.209,2.9145000000000003,2.9105,3.2820000000000005,3.3675000000000006,2.6950000000000003,2.8,Biología y Biotecnología _11_1,3.3675000000000006
36,2.91,2.83,1.41,4.26,4.62,4.03,1.76,1.08,4.36,3.02,2.54,2.7425,2.83,3.148,3.092,2.669,2.9265,2.7110000000000003,3.0515,2.908,2.6915,2.8005,2.8505,2.9035,2.7585,2.943,2.7085,2.908,2.916,2.8105,2.834,Medicina_11_1,3.148
37,2.6,3.19,2.35,4.72,4.75,2.25,3.46,2.45,2.43,4.88,3.58,3.277,3.3000000000000003,3.406,3.4235,2.9759999999999995,3.377,3.044,3.4399999999999995,3.2525000000000004,3.3600000000000003,3.0905,3.4735,3.1690000000000005,3.2235,3.372,3.0175,3.2525000000000004,3.2235,3.018,2.8985000000000003,Ing Mecánica _11_1,3.4735
38,2.55,3.97,2.75,1.78,3.76,2.61,3.64,1.81,2.97,1.15,3.05,2.2805,2.4175000000000004,2.822,2.819,2.6905,2.37,2.756,2.277,2.6665,2.407,2.3710000000000004,2.4055,2.4065,2.527,2.4170000000000003,2.5580000000000007,2.6665,2.8520000000000003,2.3685,2.621,Biología y Biotecnología _11_1,2.8520000000000003
39,2.12,1.6,1.77,1.3,3.12,4.79,3.94,1.34,4.72,4.34,1.04,2.832,2.87,2.795000000000001,2.6615000000000006,2.883,2.8415,3.0195000000000003,2.7095,2.746,2.841,2.7325000000000004,2.8390000000000004,2.8025,2.885,2.8629999999999995,2.9075,2.746,2.7175,2.6785000000000005,2.9475,Psicología_11_1,3.0195000000000003
40,1.2,4.19,3.5,4.37,4.36,2.3,2.49,2.78,4.33,1.46,4.32,2.967,2.9720000000000004,3.2515,3.1965,2.958,3.0775,3.05,3.1714999999999995,3.179,2.8850000000000007,3.156,2.9645,2.6945,2.963,3.1135,3.1340000000000003,3.179,3.265000000000001,2.611,3.0610000000000004,Biología y Biotecnología _11_1,3.265000000000001
