id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
11,2.54,1.38,1.07,3.2,2.35,4.72,4.6,3.32,2.95,1.91,2.46,2.759,2.6380000000000003,2.7955,2.686499999999999,3.0380000000000003,2.842,2.8119999999999994,2.772,2.5145,2.519,2.836,2.513,2.801,2.547,2.7295,2.681,2.5145,2.6644999999999994,2.9295,2.895,Derecho_9_1,3.0380000000000003
12,3.0,1.88,4.53,1.08,4.4,4.93,1.84,4.23,2.35,3.51,3.94,3.123,3.1495,2.8320000000000003,2.7355000000000005,3.5770000000000004,3.0009999999999994,3.3080000000000003,2.963,2.9505,3.1035000000000004,3.22,2.946,3.1035,3.1895,3.016,3.2880000000000003,2.9505,2.7345,3.1955,3.2825000000000006,Derecho_9_1,3.5770000000000004
13,1.16,1.45,3.8,1.57,1.27,1.84,1.62,3.63,1.84,2.27,3.0,2.3605,2.26,1.8480000000000003,1.814,2.3855,2.248,2.303,2.2455,2.11,2.267,2.43,2.164,2.058,2.254,2.2565,2.4495,2.11,1.96,2.1115,2.2960000000000003,Finanzas RelacionesInte_9_1,2.4495
14,4.89,2.11,4.32,1.87,2.18,1.47,2.89,2.99,1.05,3.93,3.08,2.7675,2.811,2.482,2.6530000000000005,2.918,2.8015000000000003,2.8685,2.7505,2.6760000000000006,2.8795,2.7185000000000006,2.8235,3.0265000000000004,2.823,2.8680000000000003,2.9025000000000007,2.6760000000000006,2.5135,3.1185,2.8080000000000003,Diseño Gráfico Industrial _9_1,3.1185
15,1.57,3.66,2.23,4.67,1.52,1.25,4.66,3.54,4.66,3.56,1.4,3.6145,3.3845000000000005,3.301,3.317,2.7225,3.4750000000000005,3.0795,3.4755000000000003,3.3955,3.515000000000001,3.4175,3.571500000000001,3.147500000000001,3.3340000000000005,3.4095000000000004,3.286,3.3955,3.522,3.0420000000000003,3.1375,Ing. de Sistemas Afines_9_1,3.6145
16,2.06,3.44,3.22,1.23,1.31,1.16,1.56,1.19,4.71,1.53,4.66,2.1770000000000005,2.2135,2.152,2.1970000000000005,2.096,2.0955000000000004,2.4770000000000003,2.079,2.4215,2.241,2.234,2.2430000000000003,2.113,2.3240000000000003,2.197,2.4535,2.4215,2.434,2.027,2.377,Psicología_9_1,2.4770000000000003
17,2.92,4.22,3.67,4.76,2.1,4.31,1.59,3.22,1.97,4.84,2.65,3.591,3.7805,3.7525,3.683,3.602,3.6945,3.3995,3.853,3.7995,3.7575,3.5555,3.8345,3.582,3.7535,3.717,3.442,3.7995,3.6645,3.436,3.378000000000001,Contaduría_9_1,3.853
18,1.68,3.8,1.15,2.49,2.26,4.59,4.88,4.91,4.23,2.28,3.21,3.562,3.3365,3.4395,3.294,3.2099999999999995,3.1475000000000004,3.296,3.028,3.357,3.4745,3.3675000000000006,3.3535,3.2270000000000003,3.402,2.9595,3.111,3.357,3.6195,3.2525000000000004,3.253,Biología y Biotecnología _9_1,3.6195
19,3.48,1.18,2.17,3.44,4.67,1.12,4.08,3.04,1.63,3.14,2.85,2.6370000000000005,2.475,2.4505000000000003,2.5685000000000007,2.463,2.7045,2.4495000000000005,2.6725,2.2840000000000003,2.5065000000000004,2.5570000000000004,2.5265,2.6725,2.362,2.661,2.502,2.2840000000000003,2.2815000000000003,2.7825,2.4665000000000004,Diseño Gráfico Industrial _9_1,2.7825
20,1.21,3.42,2.6,3.15,3.41,1.22,4.63,4.14,4.41,4.53,3.78,3.7425,3.47,3.215,3.2145,2.8185,3.3710000000000004,3.2475000000000005,3.2970000000000006,3.3785,3.726,3.390000000000001,3.6765,3.124000000000001,3.4835000000000007,3.294,3.3100000000000005,3.3785,3.4245,2.9940000000000007,3.0750000000000006,Ing. de Sistemas Afines_9_1,3.7425
21,1.73,4.32,1.48,1.18,3.74,1.12,1.16,4.91,4.39,3.12,3.86,3.3345,2.9700000000000006,2.6655,2.6960000000000006,1.839,2.3865,2.405,2.3875,3.0005,3.3985000000000003,2.824,3.2120000000000006,2.7835,3.127,2.215,2.4800000000000004,3.0005,3.0445,2.7435,2.3925000000000005,Ing Electrónica_9_1,3.3985000000000003
22,4.5,2.92,2.94,3.32,3.62,2.83,1.01,4.25,1.35,4.93,2.18,3.439,3.381,3.0794999999999995,3.163,2.865,3.1595,2.7964999999999995,3.275,3.214,3.5314999999999994,3.189,3.4849999999999994,3.5165,3.361,3.094,2.9425,3.214,3.017,3.5615,2.9155,Diseño Gráfico Industrial _9_1,3.5615
23,4.76,3.79,1.61,1.42,3.43,3.55,2.4,1.81,1.53,2.08,2.6,2.2350000000000003,2.425,2.798,2.8585000000000003,2.544,2.194,2.484,2.145,2.6095,2.48,2.1565000000000003,2.4605,2.765,2.5435,2.184,2.1855,2.6095,2.7345,2.8000000000000003,2.4165,Enfermería_9_1,2.8585000000000003
24,4.38,4.17,1.88,4.45,4.26,3.89,1.1,3.81,3.13,3.6,3.28,3.5665,3.526,3.6365,3.661,3.0145000000000004,3.3325,3.0105000000000004,3.5000000000000004,3.5725,3.5940000000000003,3.4125,3.626,3.7005,3.5120000000000005,3.2360000000000007,3.052,3.5725,3.5620000000000003,3.7215000000000007,3.1915,Diseño Gráfico Industrial _9_1,3.7215000000000007
25,3.42,2.42,2.48,4.95,2.2,2.44,1.37,4.04,2.05,4.79,1.52,3.498,3.3585000000000003,3.039,3.0880000000000005,2.74,3.3625000000000003,2.69,3.5415000000000005,3.1590000000000003,3.4275,3.3135000000000003,3.473,3.3870000000000005,3.232,3.2845000000000004,2.9785000000000004,3.1590000000000003,2.9850000000000003,3.3995000000000006,2.9080000000000004,Contaduría_9_1,3.5415000000000005
26,1.15,1.8,2.82,4.42,4.86,4.18,3.61,1.57,2.24,4.85,1.43,2.9085,3.0795000000000003,3.2180000000000004,3.0665,3.2735000000000003,3.342,3.05,3.3825000000000003,2.9385000000000003,2.9195,2.967,3.0620000000000003,2.7785,2.9485,3.4045000000000005,3.0515,2.9385000000000003,2.8255000000000003,2.582,2.9345,Economía-finanzas_9_1,3.4045000000000005
27,2.39,4.43,4.9,4.94,4.47,1.03,4.22,4.35,3.38,1.17,4.66,3.3925000000000005,3.3065,3.5165,3.5845,3.4595,3.5375000000000005,3.4825,3.5735,3.4735,3.2605000000000004,3.625,3.29,3.14,3.281,3.5650000000000004,3.644000000000001,3.4735,3.6025000000000005,3.197,3.5115000000000003,Finanzas RelacionesInte_9_1,3.644000000000001
28,1.03,4.79,4.93,3.59,2.75,4.72,1.66,2.19,4.11,4.64,1.53,3.547,3.8445,3.8245,3.64,3.7295000000000007,3.7125,3.714,3.809,3.982,3.7635,3.642500000000001,3.8335,3.281,3.9045,3.8495,3.82,3.982,3.826,2.9705,3.629,Ing Ambiental_9_1,3.982
29,4.17,1.67,1.64,4.1,4.19,2.25,4.17,1.18,3.89,2.78,1.77,2.623,2.5885,2.8185,2.9145000000000003,2.5865,2.9239999999999995,2.6859999999999995,2.9205,2.5575,2.4705,2.684,2.6165000000000003,2.9095000000000004,2.467,2.947,2.7335,2.5575,2.6285000000000003,2.9545,2.8334999999999995,Diseño Gráfico Industrial _9_1,2.9545
30,3.11,3.62,1.05,3.48,1.64,3.71,1.02,2.29,3.57,3.8,3.94,3.0225,3.034,3.0485,3.0185,2.529,2.819,2.6595000000000004,2.942,3.0914999999999995,3.1075,2.8115,3.167,3.0769999999999995,3.0409999999999995,2.757,2.5645,3.0914999999999995,3.0809999999999995,2.976,2.6630000000000003,Ing Mecánica _9_1,3.167
31,1.71,4.91,3.21,3.15,3.44,4.76,1.72,3.1,3.05,3.3,2.97,3.2685000000000004,3.45,3.6415,3.4890000000000008,3.365,3.2005000000000003,3.2865,3.272,3.621,3.4595,3.2545,3.4620000000000006,3.1355000000000004,3.5380000000000003,3.206000000000001,3.194,3.621,3.6270000000000007,2.9655000000000005,3.192,Medicina_9_1,3.6415
32,1.76,3.93,3.44,4.9,3.13,2.02,2.18,1.53,1.24,4.38,4.04,2.7975,3.052,3.2315,3.2185,2.964,3.1345,2.8845,3.2705,3.1495,3.026,2.7765,3.1945,2.7285000000000004,3.0035,3.23,2.8315,3.1495,3.0640000000000005,2.4775000000000005,2.6295,Contaduría_9_1,3.2705
33,1.77,1.41,3.08,4.01,3.44,2.42,4.96,1.4,2.73,3.35,1.98,2.583,2.652,2.769,2.7364999999999995,3.0155000000000003,3.0765,2.9300000000000006,3.0290000000000004,2.5555,2.4845,2.737,2.615,2.5255,2.522,3.1605000000000003,2.9525,2.5555,2.5525,2.446,2.8405,Economía-finanzas_9_1,3.1605000000000003
34,1.6,1.23,4.92,2.38,3.83,1.92,3.69,1.1,1.46,2.69,3.76,1.9995000000000005,2.22,2.236,2.22,3.0205000000000006,2.576,2.8055000000000003,2.5105000000000004,2.1535,2.01,2.321,2.074,2.018,2.1625,2.7669999999999995,2.7684999999999995,2.1535,2.019,1.957,2.564,Derecho_9_1,3.0205000000000006
35,3.65,2.21,3.37,3.33,3.84,2.45,3.29,1.62,3.37,2.85,2.9,2.6725000000000003,2.7435,2.826,2.886,2.943,2.9650000000000007,2.9530000000000003,2.9670000000000005,2.7410000000000005,2.62,2.8220000000000005,2.7055,2.8695000000000004,2.687500000000001,3.0525,2.995,2.7410000000000005,2.7050000000000005,2.8800000000000003,2.989,Economía-finanzas_9_1,3.0525
36,1.31,1.66,1.39,3.39,3.66,2.3,1.66,2.66,4.94,3.79,2.41,3.002,2.7565,2.5115,2.462,2.102,2.7595,2.3995,2.846,2.6,2.808,2.8305,2.8445,2.611,2.67,2.696,2.617,2.6,2.507,2.537,2.5385,Ing. de Sistemas Afines_9_1,3.002
37,2.1,1.15,1.58,1.06,1.36,2.66,4.58,2.74,3.39,1.75,1.13,2.3105,2.1365,2.037,2.009,2.2965,2.211,2.3825000000000003,2.035,2.027,2.1535,2.285,2.0695,2.2275,2.141,2.153,2.345,2.027,2.147,2.3245,2.4165,Turismo y Hospitalidad _9_1,2.4165
38,3.48,1.27,2.01,1.31,4.74,2.73,1.64,1.63,2.49,1.17,4.78,1.766,1.779,1.922,1.9595,2.1785,1.8255,2.1105,1.809,1.7660000000000002,1.6800000000000002,1.907,1.664,2.0785,1.777,1.8445,1.9615,1.7660000000000002,1.7525000000000002,2.212,2.113,Diseño Gráfico Industrial _9_1,2.212
39,2.3,1.81,3.73,2.58,1.0,3.02,1.76,4.74,3.84,4.24,4.73,3.5885000000000007,3.3505000000000003,2.673,2.637,3.1005000000000003,3.253,3.1695,3.2940000000000005,3.0825000000000005,3.4235,3.49,3.3155,3.2065,3.3120000000000003,3.2025,3.348,3.0825000000000005,2.8625,3.256,3.2155,Ing. de Sistemas Afines_9_1,3.5885000000000007
40,3.52,3.86,2.51,2.9,3.88,2.35,1.75,3.35,2.87,1.49,4.21,2.7485,2.706,2.883,2.9415,2.5890000000000004,2.581,2.6380000000000003,2.6385,2.85,2.753,2.7525,2.7305,2.841,2.754,2.539,2.611,2.85,2.9305,2.917,2.7045000000000003,Enfermería_9_1,2.9415
