id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
11,4.04,2.92,2.49,1.33,2.24,1.11,4.18,2.97,1.89,2.64,1.01,2.5700000000000003,2.5045,2.4595,2.606,2.339,2.3985,2.504,2.256,2.516,2.6845000000000003,2.3825000000000003,2.6025000000000005,2.708,2.584,2.3745000000000003,2.4770000000000003,2.516,2.6145000000000005,2.7805,2.478,Diseño Gráfico Industrial _11_2,2.7805
12,4.29,4.07,1.46,3.63,1.09,2.75,2.73,2.31,3.88,1.54,4.55,2.7990000000000004,2.7880000000000003,3.053,3.13,2.663,2.761,2.802,2.806,3.0024999999999995,2.792,2.791,2.858,3.0779999999999994,2.8100000000000005,2.7185,2.661,3.0024999999999995,3.1925,3.1275,2.863,Biología y Biotecnología _11_2,3.1925
13,2.17,1.35,4.15,2.3,1.55,2.53,3.78,2.43,4.86,3.07,1.01,2.947,2.8625000000000003,2.505,2.487,2.9685,3.079,3.1,3.0050000000000003,2.7225,2.756,3.1075000000000004,2.7495000000000003,2.7595000000000005,2.8150000000000004,3.1650000000000005,3.3535,2.7225,2.6180000000000003,2.7685,3.2275,Finanzas RelacionesInte_11_2,3.3535
14,2.4,1.14,3.12,2.69,1.88,2.21,3.5,2.4,2.77,4.8,3.54,2.92,2.865,2.4785,2.488,2.8405,2.9910000000000005,2.9030000000000005,2.9505,2.619,2.881,2.82,2.8955,2.772,2.7875,3.027,2.9325,2.619,2.455,2.7150000000000003,2.7670000000000003,Economía-finanzas_11_2,3.027
15,4.73,2.47,3.48,2.44,4.77,4.06,3.14,3.52,1.98,4.29,3.87,3.2965000000000004,3.346,3.2595,3.293,3.5440000000000005,3.2835,3.378,3.2484999999999995,3.2025,3.3610000000000007,3.2410000000000005,3.3070000000000004,3.5435000000000003,3.3475,3.2815000000000003,3.272,3.2025,3.0945,3.618,3.3230000000000004,Diseño Gráfico Industrial _11_2,3.618
16,3.77,3.53,4.02,3.03,2.53,2.64,3.05,2.31,3.67,3.96,4.61,3.25,3.345,3.249,3.3055000000000003,3.3345,3.3349999999999995,3.4595,3.334,3.3845,3.3505000000000003,3.2475,3.3865,3.3349999999999995,3.37,3.4205,3.4195,3.3845,3.3145,3.2645,3.341,Psicología_11_2,3.4595
17,3.46,4.85,1.07,3.55,4.82,4.46,3.56,2.38,2.87,3.72,1.53,3.237,3.3745,3.872,3.822,3.0685,3.1710000000000003,3.107,3.1705,3.5545,3.4680000000000004,3.011,3.5265,3.4115,3.4395,3.1055,2.8805,3.5545,3.7355,3.275,3.0369999999999995,Medicina_11_2,3.872
18,4.07,4.6,2.33,2.86,4.81,3.71,2.47,4.92,2.24,2.69,4.23,3.479,3.407,3.57,3.588,3.192,3.0925,3.1500000000000004,3.112,3.4865000000000004,3.5725,3.2955,3.4695,3.5365,3.4940000000000007,2.963,3.017,3.4865000000000004,3.5890000000000004,3.6215,3.155,Diseño Gráfico Industrial _11_2,3.6215
19,4.05,4.64,2.96,2.34,4.96,2.94,4.08,4.34,2.04,1.0,2.64,2.9905,2.9815,3.3774999999999995,3.4330000000000003,3.1545,2.8365000000000005,3.081500000000001,2.7495000000000003,3.1785,3.0685,3.0015,2.9685,3.159,3.0965000000000003,2.7675,2.9505000000000003,3.1785,3.4165,3.2965,3.1020000000000003,Enfermería_11_2,3.4330000000000003
20,2.75,4.36,1.27,3.81,2.83,4.6,1.94,3.33,2.67,1.2,1.0,2.8180000000000005,2.8629999999999995,3.3080000000000003,3.2155000000000005,2.7715,2.742,2.6025,2.8355,3.0725,2.8235,2.861,2.8475,2.934,2.8904999999999994,2.639,2.5615,3.0725,3.264,2.96,2.8055000000000003,Medicina_11_2,3.3080000000000003
21,3.47,3.02,1.44,2.62,1.75,4.9,1.91,2.0,2.96,2.87,1.72,2.668,2.7880000000000003,2.942,2.8705000000000003,2.7875,2.672,2.685,2.7075,2.8465,2.7345,2.65,2.7655000000000003,2.942,2.808,2.644,2.5585,2.8465,2.8775,2.921,2.7615,Medicina_11_2,2.942
22,4.02,1.07,3.02,3.86,3.66,4.36,3.76,1.45,1.61,4.79,1.64,2.813,3.01,3.0435,3.0264999999999995,3.4435,3.3160000000000003,3.1175,3.321,2.805,2.8135000000000003,2.921,2.934,3.169,2.8705000000000003,3.3945,3.073,2.805,2.656,3.1495,3.1015,Derecho_11_2,3.4435
23,2.94,4.08,2.36,2.91,3.89,1.89,1.71,1.01,2.82,4.51,1.93,2.7215,2.896,3.0130000000000003,3.0655,2.3334999999999995,2.7065,2.5925,2.7665,3.028,3.018,2.492,3.1129999999999995,2.7894999999999994,2.9545,2.774,2.567,3.028,2.974,2.5575,2.465,Ing Mecánica _11_2,3.1129999999999995
24,4.08,1.34,4.25,2.45,1.63,4.1,1.58,1.15,3.31,1.38,2.01,2.1395,2.3435,2.3345,2.3335000000000004,3.0675,2.6195,2.7895,2.663,2.351,1.997,2.6295,2.0620000000000003,2.607,2.288,2.7745,2.896,2.351,2.2155,2.7325,3.0235000000000003,Derecho_11_2,3.0675
25,2.18,4.06,2.18,3.25,5.0,2.05,1.16,4.88,4.74,2.01,3.89,3.4425000000000003,3.132000000000001,3.076,3.0825,2.4075,2.8735000000000004,2.7085000000000004,2.978,3.1935,3.3055000000000003,3.2775,3.224,3.0465,3.1725000000000003,2.7385,2.903,3.1935,3.245,3.0960000000000005,2.905,Ing. de Sistemas Afines_11_2,3.4425000000000003
26,2.86,1.54,1.13,1.12,2.75,2.28,4.92,1.11,3.53,4.96,4.56,2.6245,2.5845,2.4520000000000004,2.4810000000000003,2.454,2.5415,2.7915,2.3515,2.435,2.7385,2.279,2.739,2.632,2.6055,2.5425,2.471,2.435,2.4535,2.5055,2.4235,Psicología_11_2,2.7915
27,1.42,1.98,2.42,2.84,4.89,1.14,3.13,4.17,4.03,1.83,4.97,2.9005,2.559,2.4345,2.4485,2.362,2.6225,2.5785,2.608,2.4570000000000003,2.6380000000000003,2.851,2.5715,2.4605,2.5160000000000005,2.535,2.6905,2.4570000000000003,2.5,2.5495,2.606,Ing. de Sistemas Afines_11_2,2.9005
28,3.25,2.95,4.75,4.53,3.71,3.21,4.56,2.19,3.81,1.29,3.76,2.9135,3.0495,3.369,3.3710000000000004,3.799000000000001,3.499000000000001,3.607,3.4975000000000005,3.1705,2.7465,3.3895000000000004,2.8635,3.0875000000000004,2.9705000000000004,3.6270000000000007,3.647,3.1705,3.244,3.1475000000000004,3.668,Derecho_11_2,3.799000000000001
29,3.45,1.36,4.66,3.92,4.83,2.27,4.2,1.47,3.5,4.92,1.88,3.1335,3.226,3.076,3.135,3.4085,3.6055,3.4165,3.5915,3.0425000000000004,3.071,3.2755,3.1935,3.1965000000000003,3.098,3.765,3.6085,3.0425000000000004,2.8415,3.1285000000000003,3.4155,Economía-finanzas_11_2,3.765
30,3.99,1.96,2.25,4.93,3.19,4.35,4.3,3.25,1.25,4.83,1.11,3.3995,3.4400000000000004,3.4915000000000003,3.4735000000000005,3.545,3.6605,3.2155,3.692,3.232,3.3655000000000004,3.345,3.4495,3.5865,3.2915,3.6105,3.2135,3.232,3.1910000000000003,3.609,3.2765,Contaduría_11_2,3.692
31,3.26,4.68,1.64,4.26,1.06,3.93,4.01,3.42,1.97,2.25,4.79,3.1365000000000003,3.2085,3.592,3.5585,3.34,3.1655,3.1955000000000005,3.178,3.393,3.2345,3.0800000000000005,3.2765,3.269,3.2295000000000003,3.0765,2.8895000000000004,3.393,3.633,3.2565000000000004,3.0545,Biología y Biotecnología _11_2,3.633
32,4.42,4.74,3.69,1.59,1.99,4.6,3.52,4.39,2.39,1.98,4.5,3.2964999999999995,3.3895,3.5075,3.4985,3.761,3.1165000000000003,3.612,3.02,3.5450000000000004,3.451,3.3205,3.311,3.5320000000000005,3.547,3.0815,3.347,3.5450000000000004,3.6745,3.6365,3.5145,Derecho_11_2,3.761
33,2.49,3.11,1.02,2.61,4.09,4.06,2.53,2.89,1.8,2.28,2.11,2.5255,2.556,2.8735,2.795,2.5545,2.4250000000000003,2.4165,2.4290000000000003,2.6085000000000003,2.5855,2.433,2.5715,2.609,2.581,2.3315,2.242,2.6085000000000003,2.7255000000000003,2.6085000000000003,2.4045,Medicina_11_2,2.8735
34,4.15,4.5,3.59,1.59,1.08,2.61,1.96,1.69,2.92,3.2,4.91,2.7250000000000005,2.945,2.9425,3.0195,2.9255,2.6870000000000003,3.0825,2.6685000000000003,3.1505,3.0250000000000004,2.6645000000000003,3.0200000000000005,3.003,3.0905,2.782,2.873,3.1505,3.1340000000000003,2.91,2.8715000000000006,Ing Ambiental_11_2,3.1505
35,4.35,4.09,2.77,2.09,2.47,4.72,2.56,2.6,4.35,3.43,2.44,3.3265,3.4280000000000004,3.47,3.4515,3.3109999999999995,3.193,3.407,3.1695,3.5355000000000003,3.455,3.2665,3.4295000000000004,3.5660000000000003,3.528,3.2015,3.3069999999999995,3.5355000000000003,3.5580000000000003,3.5375,3.4505,Arquitectura_11_2,3.5660000000000003
36,2.97,4.7,1.92,3.57,3.78,4.49,4.4,3.79,2.09,3.55,2.12,3.487,3.559,3.9065,3.8305,3.476,3.3950000000000005,3.374,3.3535000000000004,3.662000000000001,3.662,3.3025,3.651,3.4960000000000004,3.6155,3.3015000000000008,3.157,3.662000000000001,3.8435,3.4215000000000004,3.2565,Medicina_11_2,3.9065
37,4.67,4.1,1.31,1.77,3.12,4.31,2.06,3.2,3.15,1.06,3.68,2.6890000000000005,2.6975,3.0215,3.0395000000000003,2.7265000000000006,2.42,2.7145,2.4055,2.8945000000000003,2.746,2.6530000000000005,2.6745,3.0745,2.814,2.3255,2.4785,2.8945000000000003,3.084,3.2100000000000004,2.809,Diseño Gráfico Industrial _11_2,3.2100000000000004
38,3.82,2.36,3.48,1.49,3.95,1.04,1.07,4.09,1.34,4.44,3.85,2.9670000000000005,2.835,2.3545,2.4935,2.3675,2.549,2.489,2.5700000000000003,2.6445000000000003,3.0790000000000006,2.6750000000000003,2.949,2.894,2.8785000000000007,2.5185,2.593,2.6445000000000003,2.42,2.9495,2.4400000000000004,Ing Electrónica_11_2,3.0790000000000006
39,1.24,2.75,2.35,2.36,4.8,3.74,2.17,4.59,3.3,3.47,1.88,3.3225,3.1405000000000003,2.9805,2.8555,2.7805,2.9245,2.812,2.934,3.0125,3.2585000000000006,3.1485000000000003,3.147,2.898000000000001,3.16,2.8125,2.9150000000000005,3.0125,2.9675,2.8785000000000003,2.8730000000000007,Ing. de Sistemas Afines_11_2,3.3225
40,4.61,4.82,1.37,4.07,1.64,3.68,1.98,3.89,1.52,3.24,4.18,3.3195,3.3480000000000003,3.5410000000000004,3.5875000000000004,3.0035000000000003,3.0840000000000005,2.9185000000000003,3.1885000000000003,3.4735000000000005,3.4895,3.0845,3.4985000000000004,3.5680000000000005,3.3855000000000004,2.958,2.728,3.4735000000000005,3.583,3.5900000000000007,2.912,Diseño Gráfico Industrial _11_2,3.5900000000000007
