id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
11,4.48,4.52,1.3,3.86,4.21,2.7,3.69,3.58,1.12,1.21,4.57,2.7515,2.7635,3.3385,3.4275,2.8574999999999995,2.7075000000000005,2.728,2.716,2.976,2.8360000000000003,2.6835000000000004,2.85,3.084,2.7965,2.5935,2.447,2.976,3.261,3.2005000000000003,2.6805000000000003,Enfermería_6_2,3.4275
12,4.37,4.37,1.37,3.73,2.99,4.98,2.47,2.44,4.63,1.19,4.86,3.012,3.0725,3.555,3.5245000000000006,3.1924999999999994,3.019000000000001,3.1805,3.0820000000000003,3.328,2.9685,3.125,3.0330000000000004,3.3815000000000004,3.1045000000000007,2.9655,2.955,3.328,3.542,3.444,3.2945,Medicina_6_2,3.555
13,2.69,4.44,2.77,4.15,4.61,1.72,1.1,3.22,3.53,2.09,4.01,3.0255000000000005,2.9735000000000005,3.1505000000000005,3.1990000000000003,2.5249999999999995,2.8725,2.6865,3.025,3.1520000000000006,3.029,3.0040000000000004,3.0755,2.9119999999999995,2.9880000000000004,2.85,2.8065,3.1520000000000006,3.1860000000000004,2.881,2.7840000000000003,Enfermería_6_2,3.1990000000000003
14,3.19,1.5,4.99,3.64,4.32,3.94,4.0,3.83,1.82,3.27,2.43,3.2045,3.252,3.1465,3.109,3.9075,3.5605,3.5025,3.5425000000000004,3.047,3.0535,3.4890000000000003,3.044,3.2425,3.145,3.6185,3.623,3.047,2.909,3.3550000000000004,3.5665000000000004,Derecho_6_2,3.9075
15,2.42,1.26,3.78,2.34,4.17,4.07,3.5,2.29,1.95,3.43,3.44,2.5995,2.7285,2.7,2.6175,3.3635,2.9145,3.08,2.8565,2.5685,2.568,2.7775,2.5705,2.668,2.6745,2.989,2.9845,2.5685,2.446,2.669,2.9485,Derecho_6_2,3.3635
16,2.79,2.1,3.89,2.94,4.61,4.86,2.63,1.83,4.26,4.89,4.09,3.287,3.4335000000000004,3.316,3.2125,3.661,3.5075,3.609,3.523,3.3075,3.29,3.3805,3.3455000000000004,3.308,3.3915,3.6105,3.571,3.3075,3.105,3.1895,3.5144999999999995,Derecho_6_2,3.661
17,1.76,3.92,4.22,2.26,4.73,1.73,1.42,2.6,4.84,1.95,3.63,2.8405,2.832,2.823,2.8245,2.6195000000000004,2.7205,2.9000000000000004,2.7625,2.9965,2.845,2.9409999999999994,2.828,2.5915,2.915,2.8015,3.0609999999999995,2.9965,2.955,2.516,2.927,Finanzas RelacionesInte_6_2,3.0609999999999995
18,2.26,2.75,1.78,3.6,2.74,3.97,4.96,3.76,2.82,4.29,2.2,3.5045,3.4125,3.4160000000000004,3.3305000000000007,3.3045,3.4320000000000004,3.2725000000000004,3.364,3.285,3.4850000000000003,3.3065000000000007,3.4770000000000003,3.3105,3.37,3.333,3.1765,3.285,3.367,3.2595,3.1845000000000003,Ing. de Sistemas Afines_6_2,3.5045
19,1.92,2.86,4.25,4.33,3.69,1.7,4.1,1.41,1.21,2.87,1.1,2.4255000000000004,2.6645000000000003,2.9405,2.9515,3.0435,3.015,2.852,3.0265,2.7365,2.5075000000000003,2.6514999999999995,2.6535,2.4535,2.591,3.157,2.9239999999999995,2.7365,2.7285,2.3335,2.749,Economía-finanzas_6_2,3.157
20,1.98,4.43,2.09,3.82,2.05,4.83,2.51,3.58,4.93,2.55,1.97,3.54,3.503,3.6425,3.5,3.214,3.3655,3.2775,3.431,3.6395,3.494,3.526,3.506,3.3465,3.5335,3.2909999999999995,3.3115,3.6395,3.7545,3.2755,3.42,Biología y Biotecnología _6_2,3.7545
21,2.18,4.76,1.8,2.17,4.85,4.91,3.94,3.79,2.34,2.49,3.34,3.131,3.2085000000000004,3.643,3.5065000000000004,3.3135,2.9225,3.2205,2.834,3.3705,3.3165,2.9885,3.2355000000000005,3.083,3.338,2.8230000000000004,2.878,3.3705,3.591,3.019000000000001,3.018,Medicina_6_2,3.643
22,2.77,3.3,1.87,3.79,1.78,4.21,4.77,4.91,1.26,4.56,2.21,3.7185,3.6335,3.5875,3.5155,3.502,3.5410000000000004,3.317,3.492,3.49,3.7785,3.439,3.7225,3.5625,3.609,3.389,3.184,3.49,3.572,3.5535,3.2115,Ing Electrónica_6_2,3.7785
23,3.18,2.62,1.36,3.17,1.34,2.46,4.87,3.98,2.74,1.11,2.81,2.8005,2.5875,2.7275,2.7635,2.6875,2.6995000000000005,2.6755,2.6145,2.595,2.6235,2.777,2.583,2.8100000000000005,2.56,2.5685,2.6000000000000005,2.595,2.8460000000000005,2.9815,2.7585,Diseño Gráfico Industrial _6_2,2.9815
24,2.5,4.83,1.76,4.12,2.45,3.48,1.3,2.86,4.47,1.45,3.03,3.0225,3.0165,3.3245,3.2755,2.6505,2.883,2.7695000000000003,3.024,3.284,3.0055,3.049,3.0685,2.9895,3.052,2.828,2.7980000000000005,3.284,3.43,2.9435,2.9365,Biología y Biotecnología _6_2,3.43
25,4.99,2.06,4.31,3.47,2.98,4.73,3.91,2.83,3.06,1.27,1.1,2.8705000000000003,2.9895,3.1715,3.1845,3.806000000000001,3.3365000000000005,3.4165000000000005,3.3145,2.9905000000000004,2.6720000000000006,3.34,2.704,3.3560000000000008,2.919,3.4105000000000003,3.51,2.9905000000000004,3.01,3.5805,3.717,Derecho_6_2,3.806000000000001
26,4.77,4.01,2.26,3.84,4.41,3.27,4.9,1.04,4.99,4.11,3.88,3.3755,3.499,3.8435,3.9185,3.3919999999999995,3.5825000000000005,3.665,3.5295000000000005,3.6425,3.4885,3.2935000000000003,3.6285000000000007,3.6955,3.5075000000000003,3.6435,3.4685,3.6425,3.7695,3.58,3.5520000000000005,Enfermería_6_2,3.9185
27,1.03,2.63,3.47,4.82,3.74,4.9,2.51,3.94,3.08,4.18,3.23,3.6235,3.6254999999999993,3.5475,3.354,3.7015000000000007,3.7375,3.445500000000001,3.8530000000000006,3.4825,3.5035,3.71,3.5475000000000003,3.266,3.516,3.714,3.5475000000000003,3.4825,3.357,3.1740000000000004,3.4615000000000005,Contaduría_6_2,3.8530000000000006
28,3.56,3.17,4.25,4.29,2.82,3.29,3.79,3.13,2.96,2.39,4.98,3.1950000000000003,3.2695,3.3835,3.397,3.744,3.5075,3.562,3.5325,3.3105,3.1125000000000003,3.445,3.1705,3.313,3.2135,3.5635,3.532,3.3105,3.3265,3.3694999999999995,3.5425,Derecho_6_2,3.744
29,3.53,1.05,4.16,3.15,4.52,1.81,3.62,4.97,3.65,2.18,4.35,3.302,2.9735,2.628,2.714,3.1545,3.215,3.1345,3.1915,2.721,2.9275,3.447,2.8365,3.1335,2.8685,3.1745,3.3895,2.721,2.6375,3.397,3.3395,Marketing Digital_6_2,3.447
30,4.52,2.2,4.74,1.56,2.22,2.7,2.92,4.08,3.57,4.81,1.79,3.6375,3.5329999999999995,2.9185000000000003,3.0095,3.3240000000000007,3.4075,3.4465000000000003,3.3394999999999992,3.3085,3.6375,3.5295,3.5115,3.6235,3.5649999999999995,3.4405,3.6635,3.3085,3.087,3.703,3.547,Diseño Gráfico Industrial _6_2,3.703
31,2.67,1.59,3.13,3.26,1.53,4.71,1.92,1.75,3.36,4.9,3.07,3.028,3.1565000000000003,2.897,2.7950000000000004,3.273,3.2435,3.143,3.3105,2.983,3.0135000000000005,3.0825000000000005,3.0890000000000004,3.076,3.073,3.3125,3.1535,2.983,2.757,2.9725,3.121,Economía-finanzas_6_2,3.3125
32,4.0,3.04,1.01,4.67,1.67,3.73,3.55,3.63,4.3,3.77,2.54,3.692,3.503,3.482499999999999,3.496,3.0335,3.524,3.147,3.58,3.4370000000000003,3.5545000000000004,3.5025000000000004,3.6065,3.712,3.4215,3.393,3.1845,3.4370000000000003,3.5275,3.753000000000001,3.332,Diseño Gráfico Industrial _6_2,3.753000000000001
33,4.1,3.87,3.14,1.12,3.61,2.22,4.19,2.2,4.27,1.61,2.92,2.694,2.722,2.9145,3.0085,2.8155,2.623,3.0815,2.4695,2.9185000000000003,2.782,2.7105,2.728,2.906,2.8595,2.67,2.958,2.9185000000000003,3.0840000000000005,2.947,3.0365,Biología y Biotecnología _6_2,3.0840000000000005
34,4.06,2.57,2.41,1.82,1.99,1.65,3.45,1.6,2.63,3.53,4.91,2.518,2.558,2.4955,2.6160000000000005,2.548,2.5195000000000003,2.7395,2.438,2.5585,2.649,2.3710000000000004,2.66,2.7415000000000003,2.5955,2.5600000000000005,2.5335,2.5585,2.5625,2.7195,2.522,Arquitectura_6_2,2.7415000000000003
35,2.74,4.42,1.4,2.49,1.37,3.78,4.73,3.68,3.6,1.52,3.02,3.0875000000000004,3.0195,3.31,3.2580000000000005,3.0225,2.873,3.107,2.761,3.2015,3.117,2.9840000000000004,3.0575,3.0635000000000003,3.116,2.7589999999999995,2.8680000000000003,3.2015,3.513,3.0875000000000004,3.048,Biología y Biotecnología _6_2,3.513
36,4.56,1.33,2.63,2.3,2.01,4.93,2.98,3.12,1.37,2.75,4.78,2.6535,2.7175,2.6745,2.656,3.394,2.8015,2.9955,2.7675,2.5570000000000004,2.5845,2.7804999999999995,2.5435,3.066,2.669,2.777,2.7655,2.5570000000000004,2.5035,3.246,2.971,Derecho_6_2,3.394
37,1.48,3.56,2.36,3.86,1.42,2.17,3.35,4.53,2.33,2.7,4.91,3.232,3.067,3.0055,2.971,2.88,3.021,2.898,3.0465,3.0615,3.1870000000000003,3.095,3.1535,2.8580000000000005,3.052,2.9125000000000005,2.8525,3.0615,3.154000000000001,2.8455000000000004,2.782,Ing. de Sistemas Afines_6_2,3.232
38,1.59,2.97,1.02,4.39,4.1,3.5,2.71,3.11,4.17,4.11,3.62,3.402,3.257000000000001,3.3075,3.212,2.7455,3.2245,2.8960000000000004,3.3085000000000004,3.1930000000000005,3.321,3.1835,3.385,3.0905000000000005,3.186,3.12,2.8905,3.1930000000000005,3.2205,2.9715000000000003,2.8885,Ing. de Sistemas Afines_6_2,3.402
39,3.68,1.86,4.2,4.64,3.43,2.32,3.15,3.85,4.79,4.39,1.12,3.876500000000001,3.671,3.2605,3.3285,3.3115,3.904500000000001,3.4290000000000003,3.979000000000001,3.4450000000000003,3.618,3.92,3.6575,3.7005,3.5320000000000005,3.922,3.8805,3.4450000000000003,3.266,3.7645,3.751,Contaduría_6_2,3.979000000000001
40,2.13,1.92,4.15,3.51,4.55,2.17,4.5,1.99,1.84,3.05,3.82,2.5740000000000003,2.695,2.8200000000000003,2.8180000000000005,3.2515,3.0345000000000004,3.084,2.9850000000000003,2.635,2.5515,2.7725000000000004,2.6275,2.5585,2.6155,3.1425000000000005,3.0380000000000007,2.635,2.5960000000000005,2.5160000000000005,2.893,Derecho_6_2,3.2515
