id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
13,2.7,4.39,2.32,4.35,3.08,3.56,2.89,3.87,3.02,2.85,4.21,3.438,3.4135,3.6075,3.5645,3.2395,3.3340000000000005,3.2140000000000004,3.407,3.5165,3.4575,3.3675,3.4815,3.3405000000000005,3.4155,3.2565,3.1395,3.5165,3.622,3.3070000000000004,3.194,Biología y Biotecnología _8_1,3.622
14,1.94,3.19,3.73,1.61,3.37,1.01,3.06,1.14,3.24,2.12,3.64,2.162,2.2825,2.3795,2.426,2.4065,2.301,2.628,2.2285,2.4385,2.2875,2.2375000000000003,2.311,2.1215,2.3615000000000004,2.4305,2.5690000000000004,2.4385,2.4585000000000004,2.01,2.4239999999999995,Psicología_8_1,2.628
15,1.29,2.23,3.28,2.76,1.36,3.66,3.34,3.74,2.09,2.83,2.36,2.8920000000000003,2.872,2.7255,2.607,3.1345,2.9275,2.9285,2.8985000000000003,2.7665,2.8270000000000004,2.9595,2.778,2.6485000000000003,2.8455000000000004,2.9045,2.9425,2.7665,2.7395,2.647,2.8845000000000005,Derecho_8_1,3.1345
16,4.2,4.72,1.32,4.99,2.27,4.69,2.96,4.25,4.79,4.72,2.11,4.3545,4.2265,4.2415,4.2170000000000005,3.4455,4.019,3.612,4.120500000000001,4.250000000000001,4.361,4.050000000000001,4.398,4.3185,4.213,3.872500000000001,3.6555,4.250000000000001,4.332000000000001,4.269,3.798,Ing Mecánica _8_1,4.398
17,3.3,2.07,4.26,2.84,2.56,3.75,2.11,2.58,1.58,4.98,1.11,3.04,3.207,2.9290000000000003,2.9065000000000003,3.305,3.2244999999999995,3.0855,3.261,3.036,3.146,3.0650000000000004,3.159,3.1365,3.1685,3.3085,3.1965000000000003,3.036,2.783,3.078,3.087,Economía-finanzas_8_1,3.3085
18,3.15,2.1,2.15,2.93,3.81,1.67,2.61,4.26,4.83,1.81,3.57,3.1335,2.762,2.567,2.641,2.384,2.7795000000000005,2.6415,2.7955,2.6685000000000003,2.833,3.0795,2.7665,2.9315,2.7205000000000004,2.6740000000000004,2.8525,2.6685000000000003,2.7060000000000004,3.1065000000000005,2.8955,Ing. de Sistemas Afines_8_1,3.1335
19,4.55,3.57,2.37,3.91,4.47,3.15,2.42,3.59,3.82,1.13,2.28,3.069,2.9735,3.2465,3.3165,2.89,3.011,2.878,3.085500000000001,3.0945,2.9165,3.188,2.9325,3.3025,2.9565,2.95,2.9915,3.0945,3.2190000000000003,3.4745,3.2015,Diseño Gráfico Industrial _8_1,3.4745
20,3.48,1.21,4.5,2.36,1.34,1.93,3.23,3.01,2.27,1.19,1.74,2.345,2.3125,2.118,2.1955,2.8595,2.604,2.6705,2.5605,2.2235,2.1435000000000004,2.6795,2.111,2.4895,2.255,2.6785,2.872,2.2235,2.161,2.694,2.858,Finanzas RelacionesInte_8_1,2.872
21,3.53,4.94,1.31,3.44,4.49,1.13,4.67,2.79,1.65,2.1,1.49,2.735,2.7425,3.2860000000000005,3.406,2.397,2.647,2.5635,2.5855,2.992,2.94,2.498,2.9725,2.8545,2.8175,2.573,2.4115,2.992,3.302,2.8185,2.474,Enfermería_8_1,3.406
22,3.66,2.21,4.16,1.8,4.13,4.62,4.42,2.79,1.43,3.03,3.12,2.762,2.961,3.069,3.0210000000000004,3.7785,3.058,3.4235,2.927,2.891,2.8335,2.946,2.784,3.04,2.9815,3.1265,3.214,2.891,2.8629999999999995,3.1005,3.2685,Derecho_8_1,3.7785
23,2.89,3.19,1.48,3.68,2.12,1.39,1.63,1.6,2.27,1.41,3.89,2.079,2.1085,2.3800000000000003,2.4550000000000005,1.979,2.1625,2.039,2.265,2.277,2.091,2.1,2.195,2.238,2.084,2.1565000000000003,1.9855,2.277,2.3735,2.2325,2.055,Enfermería_8_1,2.4550000000000005
24,1.75,1.7,3.98,2.55,1.91,2.13,1.36,2.76,4.84,2.52,1.32,2.806,2.6785,2.2769999999999992,2.258,2.4889999999999994,2.7665000000000006,2.6445,2.8260000000000005,2.5845,2.5945,2.963,2.584,2.531,2.636,2.8275,3.0255,2.5845,2.4125,2.5455,2.8944999999999994,Finanzas RelacionesInte_8_1,3.0255
25,3.12,1.02,2.6,1.77,4.47,4.87,1.0,2.49,3.14,3.25,1.84,2.6020000000000003,2.6205000000000003,2.4670000000000005,2.3795000000000006,2.7805,2.5885,2.6025000000000005,2.627,2.4355,2.4965,2.6935,2.4605,2.745,2.583,2.5940000000000003,2.6660000000000004,2.4355,2.2440000000000007,2.8120000000000007,2.773000000000001,Diseño Gráfico Industrial _8_1,2.8120000000000007
26,3.9,2.17,1.04,1.62,4.97,2.5,2.59,4.78,2.85,3.61,2.96,3.225,2.89,2.6575,2.7275,2.3065,2.597,2.4975,2.5485,2.6875,3.16,2.8265,3.002,3.134,2.9175,2.41,2.5010000000000003,2.6875,2.6930000000000005,3.279,2.5885,Diseño Gráfico Industrial _8_1,3.279
27,2.23,4.51,4.53,4.5,4.08,4.09,2.51,4.38,3.7,1.68,3.81,3.555,3.5885,3.781,3.688,3.812,3.6365,3.6310000000000007,3.736,3.7365,3.4610000000000003,3.8250000000000006,3.4670000000000005,3.3870000000000005,3.5890000000000004,3.644,3.7405,3.7365,3.777,3.4080000000000004,3.746,Marketing Digital_8_1,3.8250000000000006
28,4.06,2.81,1.96,3.4,2.8,2.38,4.75,3.17,4.1,3.47,3.18,3.3799999999999994,3.2155,3.196,3.28,2.9720000000000004,3.2780000000000005,3.1900000000000004,3.2105,3.1645000000000003,3.301,3.219,3.3125000000000004,3.4125,3.186,3.2175,3.1655,3.1645000000000003,3.2710000000000004,3.46,3.216,Diseño Gráfico Industrial _8_1,3.46
29,3.65,3.27,2.05,3.81,1.59,3.35,1.18,4.95,2.84,4.15,2.61,3.713,3.5095,3.1785,3.1935,2.8395,3.27,2.8665,3.4014999999999995,3.3815,3.6675,3.45,3.6105,3.5835,3.4825,3.125,3.0285,3.3815,3.294,3.6425,3.0685,Ing. de Sistemas Afines_8_1,3.713
30,4.55,1.89,1.49,3.04,4.6,2.68,1.7,4.5,1.87,2.52,2.0,2.9235,2.683,2.603,2.6965000000000003,2.3745000000000003,2.6065,2.2875,2.6735,2.521,2.768,2.787,2.695,3.0705,2.6255,2.4560000000000004,2.4190000000000005,2.521,2.5,3.3025,2.58,Diseño Gráfico Industrial _8_1,3.3025
31,3.26,1.22,4.2,4.42,3.97,1.02,1.26,2.26,3.45,1.99,2.82,2.5315000000000003,2.455,2.3029999999999995,2.415,2.5135,2.835500000000001,2.486,2.9935,2.3645000000000005,2.2465,2.8505,2.3545,2.5735,2.295,2.9325,2.8865,2.3645000000000005,2.1790000000000003,2.689,2.791,Contaduría_8_1,2.9935
32,2.97,2.24,3.36,1.39,3.65,4.87,1.57,4.97,4.87,4.3,4.86,3.8345,3.6175,3.0770000000000004,2.982,3.399,3.3155,3.4885,3.3065,3.378000000000001,3.7120000000000006,3.693000000000001,3.5330000000000004,3.568,3.66,3.2350000000000003,3.5410000000000004,3.378000000000001,3.1855,3.638,3.55,Ing. de Sistemas Afines_8_1,3.8345
33,3.26,4.45,3.45,2.5,4.75,1.37,3.38,1.05,1.39,1.0,4.14,1.939,2.228,2.8260000000000005,2.9205000000000005,2.657,2.272,2.634,2.228,2.5705,2.1870000000000003,2.1025,2.2595,2.272,2.3255000000000003,2.392,2.3865000000000003,2.5705,2.7395,2.2150000000000003,2.3955,Enfermería_8_1,2.9205000000000005
34,3.5,2.9,4.7,1.55,3.26,1.03,1.52,1.13,1.7,4.82,4.28,2.484,2.7175,2.4605,2.5840000000000005,2.647,2.596,2.7875,2.5975,2.71,2.7960000000000003,2.3995,2.817,2.6215,2.785,2.7745,2.7550000000000003,2.71,2.455,2.467,2.5055,Ing Mecánica _8_1,2.817
35,1.29,3.45,2.89,2.13,3.41,1.6,1.06,3.9,1.38,1.7,2.4,2.422,2.36,2.3415,2.326,2.1315000000000004,2.1455,2.116,2.199,2.4250000000000003,2.4815,2.36,2.393,2.1515,2.426,2.095,2.2055,2.4250000000000003,2.421,2.1535,2.1205,Ing Electrónica_8_1,2.4815
36,3.09,3.55,1.45,4.65,1.45,3.67,4.24,2.84,4.12,2.97,1.42,3.3645,3.308,3.504,3.475,3.0745,3.412,3.1405000000000003,3.4325,3.3725,3.2875,3.309,3.378,3.373,3.253,3.3425,3.1495,3.3725,3.541,3.3435,3.2665,Biología y Biotecnología _8_1,3.541
37,4.38,3.49,4.97,1.13,2.04,2.88,1.8,1.78,3.98,3.34,3.78,2.8735,3.0635000000000003,2.8455000000000004,2.9205,3.184,2.91,3.3305,2.8765,3.1565000000000003,3.045,2.9735,3.0125,3.1305,3.1815000000000007,3.0695,3.326,3.1565000000000003,3.0055,3.097,3.2735,Psicología_8_1,3.3305
38,2.66,3.09,3.02,4.44,1.97,2.89,4.52,1.94,3.79,3.06,1.24,3.0730000000000004,3.1395000000000004,3.2990000000000004,3.2875000000000005,3.199,3.4015,3.2235,3.3975,3.1985,3.0265000000000004,3.184,3.1515000000000004,3.08,3.072,3.4555,3.2960000000000003,3.1985,3.2750000000000004,3.0025,3.2695000000000003,Economía-finanzas_8_1,3.4555
39,4.0,4.19,1.81,4.09,2.4,2.39,2.38,1.45,3.82,2.5,2.69,2.7925,2.8760000000000003,3.1815,3.262,2.5575,2.878,2.74,2.9635,3.0975,2.8685,2.7655000000000003,3.0005,3.051,2.881,2.8960000000000004,2.716,3.0975,3.2105,2.9890000000000003,2.82,Enfermería_8_1,3.262
40,4.14,1.89,1.45,3.12,2.62,3.57,3.61,1.33,4.59,4.49,3.92,3.0585,3.0415,2.9925,3.021,2.897,3.1265,3.0895000000000006,3.1020000000000003,2.9395,3.02,2.928,3.1095,3.271,2.98,3.1325000000000003,2.9645,2.9395,2.9175000000000004,3.2255000000000003,3.0529999999999995,Arquitectura_8_1,3.271
