id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
14,1.83,1.32,1.85,4.66,3.77,2.11,3.94,2.13,1.04,3.96,4.92,2.565,2.564,2.6665,2.6525,2.7550000000000003,2.883,2.5865,2.919,2.3915,2.5035,2.52,2.63,2.482,2.397,2.869,2.4560000000000004,2.3915,2.3640000000000003,2.416,2.3625000000000003,Contaduría_7_3,2.919
15,4.97,4.5,3.22,4.06,1.26,4.3,4.22,3.79,1.77,2.92,1.76,3.4885,3.622,3.8435,3.877,3.816,3.614500000000001,3.57,3.6065,3.7365,3.6035,3.522,3.617,3.835500000000001,3.644,3.5860000000000003,3.473,3.7365,3.8655,3.9025,3.6295,Diseño Gráfico Industrial _7_3,3.9025
16,4.83,3.52,2.52,4.33,2.07,3.11,3.43,1.69,3.22,4.43,2.31,3.2710000000000004,3.3985000000000003,3.4985,3.5845,3.1939999999999995,3.471,3.26,3.516,3.4445,3.3825000000000003,3.1915,3.5145,3.5995,3.358,3.5125,3.2295000000000003,3.4445,3.444500000000001,3.5280000000000005,3.279,Arquitectura_7_3,3.5995
17,3.86,2.29,3.21,2.65,4.57,2.5,4.41,2.32,3.52,2.1,2.8,2.721,2.713,2.870000000000001,2.938,3.0225000000000004,2.909,3.051,2.821,2.721,2.6305,2.859,2.647,2.912,2.695,2.9535,3.036,2.721,2.7905,3.0015,3.0885000000000007,Turismo y Hospitalidad _7_3,3.0885000000000007
18,3.49,3.15,3.89,3.01,2.45,1.08,1.35,1.22,4.64,1.91,1.43,2.4895,2.5415000000000005,2.5115,2.632,2.306,2.633,2.57,2.716,2.7,2.4565,2.6735,2.5460000000000003,2.6175000000000006,2.5485,2.7665000000000006,2.8575,2.7,2.635,2.6,2.796,Finanzas RelacionesInte_7_3,2.8575
19,2.35,3.08,2.3,3.22,4.42,4.19,4.87,4.76,4.87,4.13,2.37,4.062,3.821,3.7165,3.6245,3.5095000000000005,3.749,3.662,3.6665,3.6845,3.934,3.8575,3.857,3.698,3.814000000000001,3.626,3.694,3.6845,3.7605,3.693000000000001,3.699500000000001,Ing. de Sistemas Afines_7_3,4.062
20,2.56,3.82,2.13,3.94,2.58,2.22,3.63,2.11,4.61,1.1,1.27,2.742,2.709,3.0515000000000003,3.0685,2.569,2.8485,2.7505,2.864,2.9304999999999994,2.646,2.8565,2.7375000000000003,2.7405,2.703,2.8495,2.8429999999999995,2.9304999999999994,3.1415,2.728,2.9205,Biología y Biotecnología _7_3,3.1415
21,3.58,3.63,3.72,1.42,2.52,2.04,3.45,1.82,1.89,2.56,2.18,2.395,2.588,2.7040000000000006,2.7810000000000006,2.7880000000000003,2.5065,2.8255,2.405,2.732,2.6295,2.4115,2.6095,2.6295,2.6985,2.6015,2.7030000000000003,2.732,2.772,2.59,2.6700000000000004,Psicología_7_3,2.8255
22,1.59,3.97,1.64,3.32,2.67,3.21,1.5,3.61,1.45,4.49,3.32,3.144,3.1515,3.119,3.038,2.6185,2.8385000000000007,2.6175,2.9295,3.1435000000000004,3.3465,2.8065,3.3320000000000003,2.885,3.184,2.74,2.5185000000000004,3.1435000000000004,3.110500000000001,2.7220000000000004,2.4519999999999995,Ing Electrónica_7_3,3.3465
23,4.17,1.69,3.08,4.45,2.49,1.47,3.12,4.7,3.18,2.38,2.44,3.334,3.0170000000000003,2.7415,2.8765000000000005,2.8195,3.249000000000001,2.8175,3.3155,2.8320000000000007,3.0055000000000005,3.3805,2.9930000000000003,3.285,2.879,3.168,3.152,2.8320000000000007,2.7995000000000005,3.5250000000000004,3.1610000000000005,Diseño Gráfico Industrial _7_3,3.5250000000000004
24,1.63,2.69,3.02,1.63,1.9,1.32,2.19,4.83,3.43,3.49,4.73,3.26,2.957,2.4235,2.4390000000000005,2.4450000000000003,2.6955000000000005,2.7325000000000004,2.6675,2.81,3.209,2.9845,3.049,2.7415,3.01,2.605,2.8315,2.81,2.7285,2.7555000000000005,2.6535,Ing. de Sistemas Afines_7_3,3.26
25,2.51,4.33,2.96,3.76,3.45,2.68,4.62,3.14,3.89,1.13,4.58,3.042,3.032,3.4210000000000003,3.4125,3.2635000000000005,3.1405000000000003,3.3215,3.0975,3.2515,2.992,3.1735,3.023,2.9875000000000007,3.0605,3.1315,3.1985,3.2515,3.4945,2.9970000000000003,3.2535,Biología y Biotecnología _7_3,3.4945
26,4.94,2.89,4.75,4.85,2.66,2.86,3.53,1.45,2.62,2.83,4.32,2.8995000000000006,3.1484999999999994,3.336,3.44,3.7385,3.5445,3.5205,3.6105,3.2235,2.884,3.26,3.054,3.366,3.0504999999999995,3.7095,3.5240000000000005,3.2235,3.1655,3.3995,3.5350000000000006,Derecho_7_3,3.7385
27,2.87,3.34,3.92,3.46,3.9,1.59,4.13,1.89,3.89,2.35,4.28,2.831500000000001,2.8905000000000007,3.064,3.128,3.0795000000000003,3.093,3.225,3.0595,3.0125,2.821,2.9795,2.8995,2.8405000000000005,2.8845000000000005,3.194500000000001,3.216,3.0125,3.0725,2.794,3.1255,Psicología_7_3,3.225
28,3.81,4.11,4.08,1.15,1.02,2.63,4.46,4.62,2.82,3.85,3.01,3.623,3.561,3.2430000000000003,3.3020000000000005,3.4315,3.2685,3.587,3.103,3.5485,3.797,3.3985000000000003,3.6235,3.5305,3.709,3.2415000000000003,3.5100000000000007,3.5485,3.5805000000000007,3.5540000000000003,3.4355,Ing Electrónica_7_3,3.797
29,2.69,1.26,2.06,4.48,1.71,4.06,1.45,3.98,2.28,3.17,2.69,3.0580000000000003,2.915,2.6939999999999995,2.6255,2.885,3.055,2.6015000000000006,3.2065,2.6835,2.8055,3.1120000000000005,2.8305,2.994,2.754,2.958999999999999,2.7685000000000004,2.6835,2.5575,3.106,2.8445000000000005,Contaduría_7_3,3.2065
30,4.55,4.09,4.29,4.24,1.03,4.26,1.87,2.45,1.72,2.11,2.04,2.874,3.1750000000000007,3.3974999999999995,3.412,3.604,3.27,3.2335,3.3885000000000005,3.3560000000000008,2.9680000000000004,3.1900000000000004,3.0575,3.3330000000000006,3.167500000000001,3.362,3.2555,3.3560000000000008,3.334,3.3730000000000007,3.376,Derecho_7_3,3.604
31,4.76,2.52,1.76,3.47,2.44,1.64,4.17,4.51,3.68,1.43,1.0,3.181,2.842,2.814,2.97,2.533499999999999,2.9365,2.6735,2.9015,2.797,2.9215,3.118,2.8695,3.2705,2.7945,2.799,2.878,2.797,2.9719999999999995,3.5365,3.0385,Diseño Gráfico Industrial _7_3,3.5365
32,3.4,1.01,4.81,3.25,4.61,2.54,1.27,1.06,4.25,1.82,3.66,2.2935000000000003,2.393,2.3365,2.3795,2.9005,2.7770000000000006,2.81,2.876,2.35,2.0575,2.7785,2.1670000000000003,2.5210000000000004,2.281,2.9645,3.0544999999999995,2.35,2.1325000000000003,2.6025,3.0200000000000005,Finanzas RelacionesInte_7_3,3.0544999999999995
33,2.5,1.21,3.18,4.57,1.82,1.06,2.64,1.01,3.57,3.77,2.57,2.589,2.582,2.3920000000000003,2.4640000000000004,2.466,2.9700000000000006,2.5785,3.0665000000000004,2.464,2.4410000000000003,2.7005,2.619,2.549,2.414,3.0785,2.821,2.464,2.309,2.4755000000000003,2.6515,Economía-finanzas_7_3,3.0785
34,2.05,2.69,4.91,3.96,2.7,2.52,3.39,4.15,2.19,1.73,3.78,3.0205,3.002,2.9565,2.9330000000000003,3.482,3.25,3.2265,3.2785,2.977,2.861,3.3205,2.8515,2.843,2.9385,3.288,3.368,2.977,2.9490000000000003,2.932,3.2645000000000004,Derecho_7_3,3.482
35,4.15,4.03,1.03,1.9,2.04,1.65,3.37,4.2,4.44,3.01,4.36,3.4210000000000003,3.1145,2.9710000000000005,3.0960000000000005,2.353,2.761,2.8375,2.6875,3.157,3.4475,2.9890000000000003,3.3325,3.3335,3.221,2.6025,2.7455000000000003,3.157,3.325,3.3990000000000005,2.8335,Ing Electrónica_7_3,3.4475
36,4.64,2.69,1.59,4.67,4.53,1.68,1.48,2.47,2.17,4.11,2.81,2.9705000000000004,2.9130000000000003,2.954,3.102,2.3425,2.9355,2.4185,3.095,2.853,2.9795000000000003,2.778,3.0895,3.1895,2.814,2.8915,2.5305,2.853,2.7765,3.2050000000000005,2.5615,Diseño Gráfico Industrial _7_3,3.2050000000000005
37,1.19,1.16,1.19,1.45,3.24,2.65,1.57,2.44,4.81,2.45,4.73,2.4125,2.178,1.9505,1.8775,1.939,2.1005000000000003,2.2035,2.0945,2.0495,2.216,2.3115,2.1665,2.1165000000000003,2.1635,2.038,2.1925,2.0495,2.004,2.1175,2.2025,Ing. de Sistemas Afines_7_3,2.4125
38,1.8,4.0,1.19,1.19,1.38,2.2,4.76,3.97,3.8,4.55,4.79,3.4890000000000003,3.2715,3.0465000000000004,3.0265,2.636,2.862,3.1045,2.6835,3.2455,3.6685,2.924,3.5295,3.0545,3.412,2.723,2.8245,3.2455,3.3965,2.9155,2.7375,Ing Electrónica_7_3,3.6685
39,2.15,1.81,2.44,4.88,3.45,1.51,4.91,1.71,1.54,3.61,3.93,2.6,2.64,2.827500000000001,2.8595000000000006,2.8725,3.0485,2.7804999999999995,3.047,2.555,2.555,2.6265,2.7135,2.5695,2.4865,3.085,2.701,2.555,2.5885,2.4915000000000003,2.5815,Economía-finanzas_7_3,3.085
40,4.55,1.12,1.01,1.49,3.04,4.96,4.46,4.46,1.82,3.79,3.73,3.156,2.9735,2.8165000000000004,2.7960000000000003,3.193,2.8715,2.9995,2.723,2.673,3.069,2.9215000000000004,2.9205,3.3600000000000003,2.955,2.699,2.725,2.673,2.712,3.565,2.960500000000001,Diseño Gráfico Industrial _7_3,3.565
