id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
11,1.89,2.54,2.12,1.78,3.69,1.29,1.33,4.38,4.53,1.7,4.04,2.878,2.511,2.229,2.259,1.9575,2.3035,2.2985,2.326,2.461,2.6825,2.7275,2.5525,2.4765,2.5489999999999995,2.1905,2.479,2.461,2.4635,2.5780000000000003,2.447,Ing. de Sistemas Afines_6_1,2.878
12,3.25,4.89,4.79,4.03,2.61,3.01,1.97,2.15,3.36,1.84,4.06,2.9525,3.204,3.4675,3.4795000000000003,3.458,3.2565,3.3885,3.3595,3.4935,3.0565,3.2475000000000005,3.1505,3.1155,3.247,3.3885000000000005,3.4085000000000005,3.4935,3.5050000000000003,3.0490000000000004,3.39,Biología y Biotecnología _6_1,3.5050000000000003
13,2.39,4.78,2.12,4.25,4.5,1.59,1.86,2.32,3.78,4.83,2.23,3.4140000000000006,3.4175000000000004,3.4955000000000003,3.5355000000000008,2.459,3.2060000000000004,2.8400000000000003,3.3255,3.5380000000000003,3.616,3.0800000000000005,3.7125,3.1895,3.4440000000000004,3.196,2.9405,3.5380000000000003,3.5225000000000004,2.9445,2.792,Ing Mecánica _6_1,3.7125
14,1.86,2.87,1.35,1.46,1.4,1.54,3.8,3.41,4.24,2.68,4.15,2.885,2.62,2.4285000000000005,2.444500000000001,2.187,2.4320000000000004,2.594,2.3150000000000004,2.6025,2.8505,2.588,2.753,2.554,2.6905,2.329,2.499,2.6025,2.7345,2.54,2.4675,Ing. de Sistemas Afines_6_1,2.885
15,3.16,3.19,3.28,1.57,4.77,2.55,3.99,1.1,1.07,2.89,2.95,2.1385,2.426,2.7725000000000004,2.8030000000000004,2.8775,2.428,2.7910000000000004,2.307,2.5455,2.415,2.169,2.4385,2.4320000000000004,2.507,2.537,2.508,2.5455,2.596,2.341,2.4849999999999994,Derecho_6_1,2.8775
16,1.26,4.58,2.23,1.83,3.45,3.27,2.77,2.88,4.85,4.57,2.42,3.479,3.4525,3.3775000000000004,3.277,2.7590000000000003,3.0550000000000006,3.1714999999999995,3.008,3.538,3.6875,3.127,3.635,3.0725,3.5900000000000003,3.0225,3.109,3.538,3.5655,2.822,2.9955,Ing Electrónica_6_1,3.6875
17,3.41,1.04,2.05,1.44,4.97,4.65,3.58,1.14,2.43,4.03,2.99,2.388,2.5395000000000003,2.6345,2.5725,2.9865,2.6025000000000005,2.8435,2.4955000000000003,2.385,2.4430000000000005,2.3855000000000004,2.458,2.6950000000000003,2.5195000000000003,2.648000000000001,2.5835000000000004,2.385,2.3120000000000003,2.669,2.6825,Derecho_6_1,2.9865
18,3.82,3.29,3.21,4.93,4.85,1.27,2.04,4.38,1.45,2.93,1.15,3.2375,3.1155,3.135,3.2625,2.6975,3.1765,2.6195,3.321,3.0790000000000006,3.1750000000000003,3.192,3.2025,3.2170000000000005,3.0335,3.1180000000000003,2.9305,3.0790000000000006,3.0385000000000004,3.3160000000000003,2.878,Contaduría_6_1,3.321
19,2.7,3.32,4.12,4.2,2.63,4.04,3.76,3.38,1.23,2.76,4.02,3.0645,3.2390000000000003,3.421,3.354,3.833,3.414,3.44,3.4360000000000004,3.2640000000000007,3.094,3.2775,3.135,3.134000000000001,3.1950000000000007,3.451,3.3294999999999995,3.2640000000000007,3.273999999999999,3.1340000000000003,3.3225,Derecho_6_1,3.833
20,1.2,4.06,1.51,2.17,3.87,3.19,2.65,3.37,4.98,3.17,3.95,3.274,3.126,3.1475000000000004,3.048,2.577,2.818,2.9335000000000004,2.794,3.205,3.3125,3.0045,3.2525,2.869,3.2205,2.725,2.8425,3.205,3.3065000000000007,2.7360000000000007,2.8280000000000003,Ing Electrónica_6_1,3.3125
21,3.13,4.4,1.18,1.64,4.04,1.68,3.82,1.51,4.29,3.39,4.45,2.7935,2.791,3.0265000000000004,3.099,2.2960000000000003,2.5200000000000005,2.8055,2.411,2.986,3.0310000000000006,2.443,3.0375000000000005,2.8119999999999994,2.9290000000000003,2.5035,2.519,2.986,3.1685000000000003,2.6545,2.5310000000000006,Biología y Biotecnología _6_1,3.1685000000000003
22,4.7,2.69,4.83,4.97,1.2,2.7,2.43,3.78,3.75,2.74,2.11,3.5545,3.5,3.253,3.353,3.545,3.765,3.4315,3.892,3.4430000000000005,3.3355,3.8235,3.395,3.6920000000000006,3.386,3.8175,3.8015,3.4430000000000005,3.3205,3.8445,3.793,Contaduría_6_1,3.892
23,3.81,3.02,3.82,4.1,3.61,3.84,3.81,2.12,1.31,2.45,3.42,2.6925000000000003,2.9490000000000007,3.3055000000000003,3.3040000000000003,3.6375,3.2100000000000004,3.262,3.2245000000000004,3.0225000000000004,2.7405,2.9695,2.8395,3.0560000000000005,2.8950000000000005,3.2950000000000004,3.125,3.0225000000000004,3.0504999999999995,3.079,3.1940000000000004,Derecho_6_1,3.6375
24,1.89,3.98,2.43,1.35,2.14,2.45,2.16,1.56,3.5,1.21,3.06,2.1365000000000003,2.2485000000000004,2.478,2.45,2.264,2.0765,2.4395,2.0360000000000005,2.508,2.2745,2.1715,2.264,2.1510000000000007,2.3800000000000003,2.12,2.299,2.508,2.6330000000000005,2.064,2.334,Biología y Biotecnología _6_1,2.6330000000000005
25,2.44,4.32,2.07,1.51,2.82,2.92,4.72,4.37,2.17,3.93,3.19,3.3945000000000003,3.3145,3.303,3.279,3.019,2.958,3.1775,2.7975000000000003,3.331500000000001,3.6205,2.9955,3.4775,3.1645000000000003,3.455,2.8430000000000004,2.926,3.331500000000001,3.4835000000000003,3.0925,2.894,Ing Electrónica_6_1,3.6205
26,2.07,1.52,3.16,2.44,3.48,4.01,4.82,1.22,4.29,3.89,4.3,2.8255,2.9235,2.9295,2.8325000000000005,3.4095,3.159,3.428,3.04,2.8200000000000003,2.7745,2.938,2.835500000000001,2.8055000000000003,2.8775000000000004,3.256,3.2510000000000003,2.8200000000000003,2.7845000000000004,2.6995000000000005,3.2025,Psicología_6_1,3.428
27,4.26,4.78,1.94,1.19,4.26,1.94,2.56,3.25,3.15,1.18,2.12,2.6530000000000005,2.6034999999999995,2.8815000000000004,2.9975,2.2525,2.248,2.515,2.1795,2.8600000000000003,2.8105,2.484,2.7075,2.8475,2.7829999999999995,2.1825,2.4215,2.8600000000000003,3.071,2.925,2.5755000000000003,Biología y Biotecnología _6_1,3.071
28,1.66,4.83,4.44,4.95,4.15,3.92,4.41,3.58,1.52,2.68,3.15,3.3585,3.584,4.0145,3.9015,4.0415,3.7255000000000007,3.707500000000001,3.7525,3.754,3.4730000000000003,3.5575,3.5415,3.2355000000000005,3.5780000000000003,3.7685,3.6165,3.754,3.86,3.1220000000000008,3.5395000000000008,Derecho_6_1,4.0415
29,3.68,1.86,3.02,2.49,4.17,2.79,2.07,2.35,4.58,4.86,1.93,3.2595,3.1790000000000003,2.8400000000000003,2.8845000000000005,2.746,3.136000000000001,2.9855000000000005,3.157,3.0045,3.2175,3.129,3.2245,3.2440000000000007,3.1475000000000004,3.1695000000000007,3.1750000000000003,3.0045,2.807000000000001,3.2095000000000007,3.1045000000000003,Ing. de Sistemas Afines_6_1,3.2595
30,2.14,3.12,1.72,1.08,1.76,4.4,1.04,2.55,4.64,2.62,2.66,2.7425,2.7175,2.6085,2.4955000000000003,2.4485,2.393,2.6195,2.3950000000000005,2.771,2.772,2.643,2.6985,2.6655,2.8195,2.3515,2.5580000000000003,2.771,2.762,2.613,2.668,Educación(STEM)_6_1,2.8195
31,4.78,4.45,3.23,1.58,4.3,3.68,3.84,2.92,2.92,4.96,2.6,3.5395,3.6695,3.689,3.7439999999999993,3.447,3.342,3.6009999999999995,3.229,3.7205,3.8615,3.261,3.7945,3.7545,3.813,3.3575,3.405,3.7205,3.7255,3.669,3.4185,Ing Electrónica_6_1,3.8615
32,2.87,2.82,2.78,3.41,1.47,1.14,2.63,4.75,3.27,4.13,3.25,3.598,3.2965,2.8205,2.907,2.6065,3.182,2.8575000000000004,3.221,3.1345,3.515,3.3120000000000003,3.4479999999999995,3.2405,3.267,3.0834999999999995,3.076,3.1345,3.0615,3.274,2.931,Ing. de Sistemas Afines_6_1,3.598
33,4.72,1.21,1.17,4.55,3.96,1.89,4.51,1.31,2.12,2.71,4.83,2.378,2.3545000000000003,2.6545,2.796,2.6355,2.7715000000000005,2.5685,2.7735000000000003,2.2745,2.2355,2.42,2.3975,2.8080000000000003,2.1875,2.7645000000000004,2.404,2.2745,2.3665000000000003,2.9135,2.5405,Diseño Gráfico Industrial _6_1,2.9135
34,1.59,4.85,3.02,4.54,4.28,4.58,3.09,2.61,3.49,4.36,4.33,3.601,3.788,4.075,3.9255,3.7045,3.714,3.678,3.7865,3.924500000000001,3.772,3.5499999999999994,3.8685,3.415,3.803500000000001,3.7345000000000006,3.5185,3.924500000000001,3.952500000000001,3.1645000000000003,3.458,Medicina_6_1,4.075
35,1.45,3.74,3.45,4.1,4.65,2.54,4.85,4.37,4.43,2.09,4.04,3.5735,3.4015,3.5425,3.488,3.4195,3.5295,3.5225000000000004,3.492,3.4525,3.4070000000000005,3.636,3.3935,3.155,3.3835,3.4835,3.5815,3.4525,3.605,3.1545,3.504,Marketing Digital_6_1,3.636
36,3.87,3.3,4.73,4.31,1.34,2.58,3.26,4.11,2.13,1.07,4.17,3.0440000000000005,3.057,3.1005000000000007,3.1650000000000005,3.5735,3.2985,3.295,3.351,3.128,2.9000000000000004,3.3840000000000003,2.91,3.1825,3.0065000000000004,3.3295000000000003,3.393500000000001,3.128,3.1660000000000004,3.3630000000000004,3.4260000000000006,Derecho_6_1,3.5735
37,1.4,1.93,1.64,2.52,1.99,3.11,4.93,1.02,3.72,4.44,1.5,2.7,2.7460000000000004,2.7525,2.667,2.6935,2.8605,2.865,2.74,2.666,2.752,2.554,2.827,2.5555,2.7165,2.8915,2.7365,2.666,2.705,2.358,2.658,Economía-finanzas_6_1,2.8915
38,3.59,3.21,3.43,4.04,1.55,4.05,1.48,2.43,1.87,3.01,1.64,2.8425,3.0405,3.1085000000000007,3.085500000000001,3.19,3.0969999999999995,2.9095,3.224999999999999,3.0895,2.897,3.007,2.9775,3.0965,2.999,3.147,2.979,3.0895,3.002,3.0865,3.039,Contaduría_6_1,3.224999999999999
39,3.8,2.67,2.04,1.68,4.73,3.91,3.2,4.49,3.49,4.3,3.89,3.5885,3.3960000000000004,3.1835,3.1780000000000004,3.093,3.1195000000000004,3.2135,3.0435000000000003,3.2235,3.5875000000000004,3.2840000000000003,3.447,3.5155000000000007,3.4455000000000005,2.9970000000000003,3.115,3.2235,3.2000000000000006,3.581500000000001,3.1835,Ing. de Sistemas Afines_6_1,3.5885
40,3.19,4.42,4.95,2.32,2.74,2.66,3.64,2.73,3.43,4.0,3.63,3.393,3.55,3.4679999999999995,3.4944999999999995,3.579,3.4330000000000003,3.7135,3.367,3.6555,3.611,3.3795,3.5905,3.3600000000000003,3.655,3.544,3.6675,3.6555,3.611,3.235,3.5125000000000006,Psicología_6_1,3.7135
