id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
11,4.54,1.78,1.25,2.55,3.64,2.7,1.8,3.09,4.69,4.82,1.85,3.3875,3.1305,2.7550000000000003,2.847,2.3165,2.9645,2.6555000000000004,3.002,2.9130000000000003,3.29,3.0495000000000005,3.2630000000000003,3.4190000000000005,3.092,2.8725,2.8280000000000003,2.9130000000000003,2.7885,3.4705000000000004,2.8865000000000003,Diseño Gráfico Industrial _8_2,3.4705000000000004
12,4.7,4.79,1.78,3.87,1.54,4.68,1.78,2.15,1.16,4.86,3.87,3.1965,3.486,3.7105,3.7115,3.2875,3.2215000000000003,3.1355000000000004,3.326,3.6145,3.5595,2.9690000000000003,3.6455,3.6195,3.532,3.203,2.8275,3.6145,3.611,3.4795000000000007,2.9645,Enfermería_8_2,3.7115
13,3.21,3.04,1.52,4.15,3.89,3.1,4.32,3.33,4.7,1.08,2.85,3.08,2.8950000000000005,3.22,3.2255000000000003,2.8935,3.077500000000001,2.9760000000000004,3.0690000000000004,2.9785000000000004,2.829,3.168,2.87,3.0945,2.8395000000000006,2.9870000000000005,2.9955000000000003,2.9785000000000004,3.216500000000001,3.2155000000000005,3.181,Enfermería_8_2,3.2255000000000003
14,4.82,4.19,1.12,3.14,2.08,3.18,1.71,2.26,2.02,4.44,1.92,3.0305,3.128,3.2255,3.3075,2.527,2.8295000000000003,2.6295,2.901,3.2120000000000006,3.3005000000000004,2.692,3.3445,3.3635,3.1805000000000003,2.7725000000000004,2.5065000000000004,3.2120000000000006,3.229,3.286,2.6285000000000003,Arquitectura_8_2,3.3635
15,2.61,2.93,3.56,1.36,4.51,1.78,2.97,2.41,3.85,2.37,3.97,2.6290000000000004,2.6090000000000004,2.5845,2.626,2.631,2.5395000000000003,2.857,2.4590000000000005,2.6630000000000003,2.6595000000000004,2.6380000000000003,2.607,2.5575,2.6875000000000004,2.5970000000000004,2.8335000000000004,2.6630000000000003,2.6615,2.5435,2.7565000000000004,Psicología_8_2,2.857
16,1.37,2.7,2.79,4.87,2.76,1.41,2.23,3.31,2.15,3.06,4.06,2.909,2.8155,2.765,2.763,2.5965000000000003,2.9650000000000003,2.5755,3.097,2.767,2.8155,2.8955,2.8935,2.5935,2.707,2.939,2.7115,2.767,2.721,2.5395,2.5580000000000003,Contaduría_8_2,3.097
17,1.11,1.46,4.61,4.7,4.1,1.63,1.27,2.24,2.73,3.0,1.78,2.6165000000000003,2.641,2.481,2.455,2.7,2.9970000000000008,2.5675000000000003,3.1685,2.5250000000000004,2.4290000000000003,2.909,2.552,2.354,2.479,3.1155,2.974500000000001,2.5250000000000004,2.281,2.2985000000000007,2.731,Contaduría_8_2,3.1685
18,1.41,4.8,2.24,3.24,2.52,3.29,4.79,3.05,2.43,4.06,1.88,3.3295,3.4195,3.647,3.5530000000000004,3.185,3.2595,3.268,3.182,3.544,3.5765,3.0815,3.5860000000000003,3.076,3.4975,3.219,3.0780000000000003,3.544,3.7085,2.8560000000000003,2.998,Biología y Biotecnología _8_2,3.7085
19,2.41,1.25,4.41,3.79,2.89,4.31,3.69,2.15,4.12,2.42,2.8,2.8845,2.962,2.9375,2.8425,3.664,3.3925,3.4185000000000003,3.3974999999999995,2.8585,2.6275,3.3185,2.7095,2.9195,2.8350000000000004,3.5055,3.5395,2.8585,2.764,2.964,3.534,Derecho_8_2,3.664
20,4.49,2.45,3.59,2.6,1.09,2.75,2.42,3.38,4.75,2.24,1.66,3.173,3.0370000000000004,2.7460000000000004,2.833,2.9190000000000005,3.0715,3.0440000000000005,3.0805,3.0010000000000003,2.9935,3.2840000000000003,2.9545000000000003,3.2965000000000004,3.0295,3.082,3.2960000000000003,3.0010000000000003,2.9530000000000003,3.4555000000000007,3.3665000000000003,Diseño Gráfico Industrial _8_2,3.4555000000000007
21,2.55,1.03,1.95,2.37,3.88,2.27,4.4,4.99,1.57,4.47,4.34,3.2755,2.9605,2.5875,2.6015,2.821,2.9390000000000005,2.81,2.8375000000000004,2.5905,3.1555,2.9545000000000003,3.0245,2.9705000000000004,2.8935000000000004,2.7870000000000004,2.752,2.5905,2.5410000000000004,3.0725,2.672,Ing. de Sistemas Afines_8_2,3.2755
22,3.02,3.56,3.47,2.35,2.17,4.26,1.27,2.34,3.86,1.67,1.32,2.69,2.8275,2.9184999999999994,2.8565,2.9535,2.7430000000000003,2.884,2.797,2.983,2.7020000000000004,2.9055,2.702500000000001,2.8455000000000004,2.8880000000000003,2.7995000000000005,2.9645,2.983,2.9675,2.852,3.0714999999999995,Turismo y Hospitalidad _8_2,3.0714999999999995
23,3.7,2.91,2.51,3.56,4.91,3.12,3.83,4.21,4.72,2.45,4.08,3.5555000000000003,3.3255000000000003,3.3600000000000003,3.389,3.2055000000000007,3.3745000000000003,3.3300000000000005,3.3610000000000007,3.2835,3.3445,3.5395000000000003,3.3120000000000003,3.487,3.2930000000000006,3.2895000000000008,3.383000000000001,3.2835,3.3725,3.614500000000001,3.4760000000000004,Diseño Gráfico Industrial _8_2,3.614500000000001
24,4.43,3.58,1.57,2.06,1.18,2.09,1.59,4.55,3.03,4.57,3.12,3.5540000000000003,3.3095000000000003,2.8715,2.9885,2.3720000000000003,2.8595000000000006,2.6920000000000006,2.883,3.2115,3.6585,3.0550000000000006,3.5340000000000003,3.4880000000000004,3.3855000000000004,2.710500000000001,2.7335000000000003,3.2115,3.1630000000000003,3.5295000000000005,2.7525,Ing Electrónica_8_2,3.6585
25,4.46,3.19,3.2,1.65,4.83,1.41,1.75,4.21,1.31,2.38,1.36,2.75,2.6535,2.5700000000000003,2.7225,2.36,2.4175000000000004,2.386,2.4125,2.6430000000000007,2.8294999999999995,2.615,2.7015,2.8840000000000003,2.7305,2.367000000000001,2.519,2.6430000000000007,2.611,3.039,2.5335,Diseño Gráfico Industrial _8_2,3.039
26,2.42,4.34,1.81,4.65,1.41,1.83,1.88,1.46,4.31,3.34,3.48,2.9755000000000003,3.0130000000000003,3.1495,3.1790000000000003,2.409,2.9885,2.718,3.127,3.207,3.0555,2.8565,3.215,2.9015,2.9975,3.006,2.753,3.207,3.2605,2.7115,2.708,Biología y Biotecnología _8_2,3.2605
27,1.47,3.3,2.93,2.18,1.64,1.28,3.28,1.28,3.49,3.55,4.17,2.5495,2.6225,2.5675,2.577,2.451,2.5795000000000003,2.759,2.5245,2.7110000000000003,2.7095,2.4315,2.7545,2.354,2.6785,2.662,2.6515,2.7110000000000003,2.716,2.149,2.465,Psicología_8_2,2.759
28,2.62,3.4,3.73,1.97,1.73,1.93,1.16,2.7,4.92,1.52,4.56,2.726,2.6630000000000003,2.488,2.5225000000000004,2.5260000000000007,2.5535000000000005,2.786,2.5940000000000003,2.792,2.6625,2.8370000000000006,2.6260000000000003,2.6235,2.7345000000000006,2.6050000000000004,2.8995,2.792,2.7575000000000003,2.6435000000000004,2.8645,Finanzas RelacionesInte_8_2,2.8995
29,3.65,2.6,2.55,1.24,1.86,3.01,2.57,1.96,3.01,3.35,4.97,2.5845,2.646,2.531,2.563,2.7259999999999995,2.5005,2.834,2.434,2.6405,2.7015,2.489,2.6655,2.7685,2.714,2.53,2.6145,2.6405,2.604,2.7515,2.6525,Psicología_8_2,2.834
30,3.05,1.52,2.77,3.86,3.72,2.44,1.82,3.9,3.09,4.94,4.64,3.4685,3.2605,2.8275,2.858,2.864,3.282,2.9205000000000005,3.3840000000000003,2.9705000000000004,3.325,3.2955,3.3230000000000004,3.2565000000000004,3.1435,3.2255000000000003,3.0805,2.9705000000000004,2.752,3.281,2.9695,Ing. de Sistemas Afines_8_2,3.4685
31,1.47,1.8,3.33,4.21,4.83,4.21,4.97,2.2,2.68,4.82,4.62,3.216,3.329,3.4174999999999995,3.2805,3.797,3.634,3.598,3.596,3.1580000000000004,3.1825,3.2880000000000003,3.2830000000000004,3.052,3.2085000000000004,3.6905,3.4390000000000005,3.1580000000000004,3.0890000000000004,2.9045000000000005,3.315500000000001,Derecho_8_2,3.797
32,3.44,1.67,1.57,3.92,4.95,1.89,1.78,4.04,2.37,1.97,1.44,2.7525000000000004,2.4865000000000004,2.4825,2.56,2.152,2.5785,2.1075,2.6855,2.353,2.5015,2.7175,2.4955000000000003,2.7420000000000004,2.374,2.455,2.3635,2.353,2.3485,2.934,2.4530000000000003,Diseño Gráfico Industrial _8_2,2.934
33,4.16,3.44,2.99,1.26,4.62,1.86,4.72,1.93,1.16,2.58,1.75,2.329,2.4925,2.801,2.916,2.7395,2.4345,2.758,2.2615,2.611,2.5845,2.2575,2.551,2.6660000000000004,2.6015,2.4875,2.5365,2.611,2.7405,2.6695,2.559,Enfermería_8_2,2.916
34,1.46,3.15,1.55,4.28,3.53,4.84,1.96,1.38,2.11,1.66,4.93,2.227,2.4605,3.019,2.85,2.948500000000001,2.597,2.6245000000000003,2.713,2.6234999999999995,2.2365,2.4455,2.3815,2.3615000000000004,2.404,2.6055,2.3465,2.6234999999999995,2.7185,2.263,2.5010000000000003,Medicina_8_2,3.019
35,2.49,1.76,4.17,4.86,3.37,1.37,2.2,4.26,3.18,3.37,1.82,3.3895,3.1695,2.805,2.861,2.886,3.4165000000000005,2.8720000000000008,3.5495,2.9640000000000004,3.119,3.48,3.149,3.0780000000000003,3.0145,3.4120000000000004,3.338,2.9640000000000004,2.7850000000000006,3.1590000000000003,3.154,Contaduría_8_2,3.5495
36,2.14,2.98,3.39,4.77,4.17,1.51,4.9,1.71,4.0,4.99,4.64,3.3975,3.4205000000000005,3.446500000000001,3.4780000000000006,3.26,3.679,3.4995000000000003,3.6725,3.3835,3.4210000000000003,3.317,3.574,3.1735,3.3310000000000004,3.763,3.4915,3.3835,3.3585,2.9675,3.2549999999999994,Economía-finanzas_8_2,3.763
37,1.66,3.5,3.92,3.36,4.61,4.81,1.27,4.21,3.8,1.01,1.14,3.0935,3.094,3.2385,3.0809999999999995,3.285,3.0785000000000005,3.0455,3.1829999999999994,3.1830000000000003,2.9255,3.4075,2.883,2.9215,3.1009999999999995,3.064,3.2740000000000005,3.1830000000000003,3.175,2.9895,3.351,Marketing Digital_8_2,3.4075
38,2.15,2.71,3.47,3.79,1.13,2.62,1.66,4.65,2.18,3.74,1.02,3.3825000000000003,3.2485,2.858,2.8345,2.864,3.1935,2.7795,3.3,3.1,3.3095000000000003,3.3080000000000003,3.2665,3.075,3.194500000000001,3.1345,3.0835000000000004,3.1,2.958,3.0925,2.9615,Ing. de Sistemas Afines_8_2,3.3825000000000003
39,2.58,1.57,2.81,4.52,1.7,2.01,3.43,3.4,4.12,1.6,3.8,2.9385000000000003,2.712,2.6055,2.6340000000000003,2.819,3.069,2.822,3.1235,2.6190000000000007,2.5735,3.1375,2.6295,2.8,2.5645,3.0395000000000003,3.024,2.6190000000000007,2.6485,2.9405,3.033,Marketing Digital_8_2,3.1375
40,1.62,3.72,2.32,4.17,1.25,3.32,2.44,1.24,2.98,3.99,4.98,2.829,3.024,3.1670000000000003,3.0820000000000003,2.9705,3.0455000000000005,2.9975,3.132,3.1345000000000005,2.981,2.7885,3.1275,2.7655000000000003,3.0015000000000005,3.0995,2.81,3.1345000000000005,3.127,2.523,2.7415000000000003,Medicina_8_2,3.1670000000000003
