id_estudiante,Artes,Biología,C-Sociales,Economía,Edu-Física,Español,Filosofía,Informática,Inglés,Matemáticas,Religión,Ing. de Sistemas Afines,Ing. Industria,Medicina,Enfermería,Derecho,Adm Empresas ,Psicología,Contaduría,Ing Ambiental,Ing Electrónica,Marketing Digital,Ing Mecánica ,Arquitectura,Educación(STEM),Economía-finanzas,Finanzas RelacionesInte,Ing Agronómica,Biología y Biotecnología ,Diseño Gráfico Industrial ,Turismo y Hospitalidad ,carrera_predominante,puntaje_carrera_predominante
13,4.26,1.97,1.3,4.05,3.67,4.35,3.39,2.57,2.11,3.92,1.89,3.01,3.0285,3.179,3.1745,3.0565,3.1465,2.8595,3.1795,2.901,2.9665,2.941,3.0405,3.308,2.9245,3.083,2.781,2.901,2.908,3.3549999999999995,2.9505000000000003,Diseño Gráfico Industrial _8_3,3.3549999999999995
14,2.97,4.79,4.51,2.06,4.7,4.9,1.27,2.11,4.04,2.92,3.91,3.085,3.382,3.577,3.4805,3.584,3.1465,3.555,3.186,3.6095,3.2995,3.247,3.297,3.2165000000000004,3.5185,3.2665,3.4475,3.6095,3.541,3.085,3.4695,Ing Ambiental_8_3,3.6095
15,2.89,3.01,2.54,2.32,1.77,3.7,2.9,4.0,3.68,1.28,1.09,2.9425,2.821,2.8175000000000003,2.7770000000000006,2.8405,2.76,2.8100000000000005,2.7310000000000003,2.858,2.8075,3.019000000000001,2.7235,2.9130000000000003,2.8555,2.6870000000000003,2.902,2.858,2.9625,3.043,3.0405,Diseño Gráfico Industrial _8_3,3.043
16,4.64,3.47,4.14,1.26,2.23,4.7,4.6,4.25,4.95,4.38,2.52,4.058,4.001,3.67,3.667,3.989,3.7855,4.1365,3.6185,3.9165,4.101,3.9460000000000006,3.9515,4.0975,4.1115,3.78,4.102,3.9165,3.894000000000001,4.149500000000001,4.143,Diseño Gráfico Industrial _8_3,4.149500000000001
17,3.08,3.4,1.33,2.14,3.77,3.16,3.25,4.69,2.01,1.8,4.4,2.929,2.7540000000000004,2.894000000000001,2.89,2.6925000000000003,2.5325,2.6640000000000006,2.4770000000000003,2.7695000000000003,2.9170000000000007,2.7425,2.7895000000000003,2.8895000000000004,2.817,2.3645000000000005,2.462,2.7695000000000003,2.9455,3.0180000000000007,2.6175,Diseño Gráfico Industrial _8_3,3.0180000000000007
18,2.45,3.0,4.77,1.93,1.03,2.76,1.17,1.09,1.03,2.36,1.66,1.9495,2.3155,2.325,2.3095,2.779,2.333,2.5390000000000006,2.371,2.443,2.165,2.2205,2.207,2.1765,2.369,2.517,2.5505000000000004,2.443,2.295,2.0855,2.4545,Derecho_8_3,2.779
19,2.28,4.56,3.35,3.69,1.55,4.2,4.48,1.93,4.89,4.08,3.43,3.5725,3.7405,3.8795,3.7835,3.7425,3.7445,3.8915,3.705,3.896,3.707,3.5695,3.795,3.483,3.784,3.8155,3.751,3.896,3.9764999999999993,3.2614999999999994,3.7035,Biología y Biotecnología _8_3,3.9764999999999993
20,2.24,4.23,4.01,2.44,4.8,1.33,2.44,1.59,4.91,2.6,4.12,2.822,2.896,3.0045,3.05,2.684,2.83,3.0610000000000004,2.83,3.1095000000000006,2.928,2.8605,2.9705,2.69,2.9855,2.9510000000000005,3.1025,3.1095000000000006,3.1125000000000007,2.54,2.9505,Biología y Biotecnología _8_3,3.1125000000000007
21,1.51,3.09,1.05,3.88,3.82,1.63,4.99,4.83,4.8,2.21,3.36,3.5255,3.091,3.1194999999999995,3.1135,2.5565,3.12,2.892,3.0645,3.048,3.2695,3.2890000000000006,3.2219999999999995,3.0,3.0515000000000003,2.9310000000000005,2.9665,3.048,3.289,3.052,2.960500000000001,Ing. de Sistemas Afines_8_3,3.5255
22,2.8,4.07,1.16,2.62,3.62,2.6,2.05,4.01,3.6,3.79,3.31,3.4,3.2105,3.144,3.1540000000000004,2.4085000000000005,2.8360000000000003,2.7125,2.8645000000000005,3.2275,3.4850000000000003,2.994,3.4155,3.1795,3.283,2.6935,2.6805,3.2275,3.286,3.127,2.7030000000000003,Ing Electrónica_8_3,3.4850000000000003
23,1.11,4.14,4.9,1.01,1.67,2.65,2.24,3.7,3.34,4.26,2.74,3.338,3.3855,2.97,2.893,3.122,3.0315,3.3155,2.97,3.4015,3.5625000000000004,3.1930000000000005,3.4280000000000004,2.887,3.5420000000000003,3.0915,3.3745000000000003,3.4015,3.2625000000000006,2.7075000000000005,3.1045000000000003,Ing Electrónica_8_3,3.5625000000000004
24,4.07,4.6,4.41,3.39,4.81,2.03,4.16,4.2,2.38,2.24,3.34,3.3875,3.4005,3.5965,3.6984999999999992,3.4955,3.386,3.4825,3.3475,3.5385,3.461,3.4355,3.4205,3.4485,3.461,3.3965,3.495,3.5385,3.644,3.52,3.4675,Enfermería_8_3,3.6984999999999992
25,1.1,2.85,3.61,1.16,4.56,4.89,3.84,4.84,2.22,2.75,3.46,3.1660000000000004,3.1385,3.0955,2.906,3.5670000000000006,2.9625,3.3415,2.8285,3.044,3.1775,3.1700000000000004,2.9935,2.843,3.223,2.901,3.181,3.044,3.0605,2.86,3.1625,Derecho_8_3,3.5670000000000006
26,4.36,2.28,2.02,2.63,2.84,2.7,1.55,2.4,2.88,4.73,2.46,3.0005,2.9665,2.7225,2.8055000000000003,2.487,2.8235,2.623,2.8775000000000004,2.838,3.0695,2.7620000000000005,3.0809999999999995,3.169,2.949,2.8045,2.67,2.838,2.692,3.1565000000000003,2.6855,Arquitectura_8_3,3.169
27,2.32,2.73,2.59,1.43,3.73,3.39,3.8,1.25,3.64,3.65,4.42,2.6095,2.738,2.827,2.7734999999999994,2.9265,2.6825,3.0695,2.564,2.766,2.749,2.5455000000000005,2.758,2.6375,2.803,2.7495,2.798,2.766,2.7805,2.497,2.7715000000000005,Psicología_8_3,3.0695
28,1.19,1.8,2.28,1.65,2.51,3.44,4.58,1.82,4.52,4.04,1.22,2.8605,2.8285,2.6915,2.579,2.7855,2.8635,2.989,2.717,2.7155,2.843,2.758,2.8345,2.601,2.8360000000000003,2.8865,2.9505,2.7155,2.7185,2.4595,2.866,Psicología_8_3,2.989
29,1.38,2.46,2.38,3.47,3.0,4.92,2.06,4.06,4.31,2.23,4.02,3.2375000000000003,3.104,3.059,2.882,3.1885,3.1125,3.0695,3.1830000000000003,3.0355,3.003,3.346,2.9735,2.9575,3.0535,3.0285,3.1075,3.0355,3.031,2.995,3.192,Marketing Digital_8_3,3.346
30,3.9,2.67,4.19,4.98,2.39,1.8,2.26,4.13,1.15,4.52,1.89,3.4815,3.444,3.1505,3.2555000000000005,3.1900000000000004,3.5650000000000004,3.0260000000000007,3.701000000000001,3.2785,3.4615,3.4475,3.5040000000000004,3.46,3.3285,3.5680000000000005,3.3175000000000003,3.2785,3.0895,3.502,3.1670000000000003,Contaduría_8_3,3.701000000000001
31,2.08,3.47,1.83,2.69,2.11,4.36,2.01,1.22,3.17,1.65,4.2,2.2405,2.4430000000000005,2.8115,2.6975,2.749,2.4135000000000004,2.66,2.4475,2.6465000000000005,2.316,2.3765,2.3895,2.4075000000000006,2.4820000000000007,2.4440000000000004,2.4035,2.6465000000000005,2.7465,2.3165000000000004,2.5515,Medicina_8_3,2.8115
32,4.33,3.67,2.65,3.85,3.85,3.12,1.83,2.47,1.81,3.77,3.41,2.9915000000000003,3.126,3.2785,3.3390000000000004,2.9845,3.056,2.9005000000000005,3.157,3.181,3.1405000000000003,2.9210000000000003,3.2095,3.271,3.117,3.0650000000000004,2.838,3.181,3.135,3.2390000000000008,2.8895,Enfermería_8_3,3.3390000000000004
33,3.29,1.8,2.78,4.01,4.86,1.35,4.03,2.12,4.33,4.5,1.34,3.233,3.101,2.976,3.073,2.690500000000001,3.3315,2.9640000000000004,3.3305,2.95,3.115,3.133,3.2095,3.1405000000000003,2.9905000000000004,3.3645,3.2,2.95,2.8775000000000004,3.096,3.068,Economía-finanzas_8_3,3.3645
34,4.18,1.12,2.9,4.7,1.38,4.04,2.12,1.06,3.78,2.08,4.2,2.4919999999999995,2.6,2.676,2.6830000000000003,3.155,3.052,2.9090000000000003,3.181,2.555,2.2310000000000003,2.902,2.4130000000000003,2.922,2.4210000000000003,3.144,2.957,2.555,2.4680000000000004,3.0240000000000005,3.119,Contaduría_8_3,3.181
35,2.62,1.41,4.28,4.81,2.33,4.59,3.46,2.85,2.79,3.31,4.23,3.1625,3.252,3.1830000000000003,3.0845,3.9385,3.671,3.54,3.7385,3.0850000000000004,2.9465000000000003,3.5165,3.0445,3.1950000000000003,3.082,3.7425,3.592,3.0850000000000004,2.9490000000000003,3.2325000000000004,3.5730000000000004,Derecho_8_3,3.9385
36,2.33,4.03,2.22,4.41,1.07,4.21,1.22,1.33,3.71,1.04,3.19,2.4400000000000004,2.6445000000000003,3.0595,2.9655,2.8275,2.736,2.6995000000000005,2.8955,2.9290000000000003,2.4225000000000003,2.721,2.5765,2.6295,2.6255,2.7805000000000004,2.6505,2.9290000000000003,3.0285,2.559,2.8145,Medicina_8_3,3.0595
37,1.57,2.15,1.19,1.25,1.25,4.54,3.12,3.39,3.51,4.07,4.26,3.049,2.9285,2.6705,2.522,2.7975000000000003,2.681,2.8835,2.5875,2.7705,3.06,2.7735,2.9530000000000003,2.7935,2.9735,2.571,2.647,2.7705,2.771,2.7305,2.6895,Ing Electrónica_8_3,3.06
38,3.48,4.15,3.31,3.4,3.67,3.43,4.34,3.69,4.04,4.74,2.1,3.9595,3.933,3.8795,3.882,3.584,3.819,3.754,3.772,3.9265,4.055,3.766,4.0405,3.845,3.9705,3.8,3.775,3.9265,3.9485,3.759,3.718,Ing Electrónica_8_3,4.055
39,2.97,2.88,3.07,2.13,1.55,2.7,3.22,4.76,4.03,2.39,3.71,3.3715,3.1265,2.8245,2.838,2.974,3.0085,3.1105,2.954,3.057,3.233,3.2989999999999995,3.1015,3.155,3.164,2.924,3.1845,3.057,3.089,3.278,3.195,Ing. de Sistemas Afines_8_3,3.3715
40,3.16,2.29,3.6,1.78,4.79,3.18,3.49,2.92,4.73,3.09,4.14,3.136,3.0610000000000004,2.9345000000000003,2.9335000000000004,3.1765,3.064,3.3315,2.9785000000000004,2.9895,3.048,3.1745,2.9910000000000005,3.0860000000000003,3.0865000000000005,3.098,3.3280000000000003,2.9895,2.944,3.1210000000000004,3.3105,Psicología_8_3,3.3315
